Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Robin Olsen,78,gold,Sweden,78,77,76,78,35,78,https://wefut.com/player/21/979/robin-olsen
Loris Karius,78,gold,Germany,82,72,78,81,55,76,https://wefut.com/player/21/961/loris-karius
Marwin Hitz,78,gold,Switzerland,79,77,63,80,43,79,https://wefut.com/player/21/919/marwin-hitz
Guilherme,78,gold,Russia,82,73,72,80,38,78,https://wefut.com/player/21/907/guilherme
Tom Heaton,78,gold,England,78,77,74,79,56,78,https://wefut.com/player/21/890/tom-heaton
Andrés Fernández,78,gold,Spain,80,75,68,79,57,76,https://wefut.com/player/21/887/andres-fernandez
Antonio Mirante,78,gold,Italy,79,78,65,77,44,79,https://wefut.com/player/21/883/antonio-mirante
Moyá,78,gold,Spain,82,72,80,78,41,79,https://wefut.com/player/21/881/moya
Gabriel Arias,77,swap2,Chile,79,70,73,81,37,79,https://wefut.com/player/21/1283/gabriel-arias
Sergio Rico,77,championsleague,Spain,77,74,77,80,47,74,https://wefut.com/player/21/17691/sergio-rico
Dillon Phillips,78,goldif,England,80,78,70,79,53,78,https://wefut.com/player/21/20351/dillon-phillips
Florian Kastenmeier,78,goldif,Germany,80,74,76,82,56,80,https://wefut.com/player/21/17681/mert-gunok
Lars Unnerstall,77,gold,Germany,77,76,73,78,32,75,https://wefut.com/player/21/21903/lars-unnerstall
Paulo Gazzaniga,77,gold,Argentina,80,76,84,80,64,77,https://wefut.com/player/21/19596/paulo-gazzaniga
Gautier Larsonneur,77,gold,France,79,78,72,78,52,74,https://wefut.com/player/21/1313/gautier-larsonneur
Emil Audero,77,gold,Italy,80,73,73,80,53,74,https://wefut.com/player/21/1306/emil-audero
Uğurcan Çakır,77,gold,Turkey,75,73,70,80,54,76,https://wefut.com/player/21/1300/ugurcan-cakir
Jonas Omlin,77,gold,Switzerland,77,75,73,79,50,75,https://wefut.com/player/21/1286/jonas-omlin
Jaume,77,gold,Spain,77,76,75,79,58,76,https://wefut.com/player/21/1275/jaume
Sergio Rico,77,gold,Spain,77,74,77,80,47,74,https://wefut.com/player/21/1222/sergio-rico
Paulo Gazzaniga,77,gold,Argentina,80,76,84,80,64,77,https://wefut.com/player/21/1210/paulo-gazzaniga
Hendrik Van Crombrugge,77,gold,Belgium,79,74,76,79,37,77,https://wefut.com/player/21/1207/hendrik-van-crombrugge
Timo Horn,77,gold,Germany,78,78,60,79,47,73,https://wefut.com/player/21/1189/timo-horn
Lars Unnerstall,77,gold,Germany,77,76,73,78,32,75,https://wefut.com/player/21/1187/lars-unnerstall
Cláudio Ramos,77,gold,Portugal,81,75,65,79,55,73,https://wefut.com/player/21/1184/claudio-ramos
Rafał Gikiewicz,77,gold,Poland,78,73,64,80,28,74,https://wefut.com/player/21/1168/rafal-gikiewicz
Luigi Sepe,77,gold,Italy,79,75,71,80,48,75,https://wefut.com/player/21/1155/luigi-sepe
Marco Silvestri,77,gold,Italy,79,75,65,79,59,77,https://wefut.com/player/21/1152/marco-silvestri
Mert Günok,77,gold,Turkey,73,72,81,82,56,80,https://wefut.com/player/21/1149/mert-gunok
Alex McCarthy,77,gold,England,77,75,64,81,57,75,https://wefut.com/player/21/1141/alex-mccarthy
Ralf Fährmann,77,gold,Germany,79,78,44,78,42,77,https://wefut.com/player/21/1112/ralf-fahrmann
Régis Gurtner,77,gold,France,77,75,75,78,42,77,https://wefut.com/player/21/1108/regis-gurtner
Claudio Bravo,77,gold,Chile,77,76,84,77,56,75,https://wefut.com/player/21/1106/claudio-bravo
Jonathan Orozco,77,gold,Mexico,76,72,84,76,59,77,https://wefut.com/player/21/1102/jonathan-orozco
Iván Cuéllar,77,gold,Spain,74,76,78,79,53,73,https://wefut.com/player/21/1097/ivan-cuellar
Sergio Rochet,76,swap3,Uruguay,80,71,73,81,58,71,https://wefut.com/player/21/18359/sergio-rochet
Agustín Rossi,76,swap2,Argentina,75,73,72,76,41,79,https://wefut.com/player/21/1588/agustin-rossi
Luis Mejía,76,swap2,Panama,77,72,65,78,55,75,https://wefut.com/player/21/1466/luis-mejia
Zack Steffen,76,championsleague,United States,77,72,73,83,53,71,https://wefut.com/player/21/17754/zack-steffen
Marco Sportiello,76,championsleague,Italy,76,74,68,78,44,76,https://wefut.com/player/21/17739/marco-sportiello
Yassine Bounou,76,championsleague,Morocco,75,76,74,76,36,75,https://wefut.com/player/21/17733/yassine-bounou
Adrián,76,championsleague,Spain,79,72,68,80,45,72,https://wefut.com/player/21/17729/adrian
Andriy Pyatov,76,championsleague,Ukraine,75,69,78,78,44,80,https://wefut.com/player/21/17724/andriy-pyatov
Alfred Gomis,76,championsleague,Senegal,77,77,70,75,42,75,https://wefut.com/player/21/16825/alfred-gomis
David Ousted,76,motm,Denmark,77,78,76,76,46,76,https://wefut.com/player/21/20891/david-ousted
Marvin Schwäbe,76,goldif,Germany,80,77,85,80,55,75,https://wefut.com/player/21/21276/marvin-schwabe
Marco Hiller,76,goldif,Germany,78,77,61,80,41,78,https://wefut.com/player/21/18804/marco-hiller
Florian Müller,76,gold,Germany,75,73,71,80,43,73,https://wefut.com/player/21/21931/florian-muller
Kenneth Vermeer,76,gold,Netherlands,78,68,66,81,58,76,https://wefut.com/player/21/21730/kenneth-vermeer
Joe Hart,76,gold,England,72,75,64,77,58,75,https://wefut.com/player/21/20525/joe-hart
Leandro Chichizola,76,gold,Argentina,76,75,69,78,51,74,https://wefut.com/player/21/19249/leandro-chichizola
Jeroen Zoet,76,gold,Netherlands,76,74,76,78,51,76,https://wefut.com/player/21/18039/jeroen-zoet
Alfred Gomis,76,gold,Senegal,77,77,70,75,42,75,https://wefut.com/player/21/16811/alfred-gomis
Frederik Rønnow,76,gold,Denmark,77,72,67,78,47,76,https://wefut.com/player/21/16810/frederik-ronnow
Florian Müller,76,gold,Germany,75,73,71,80,43,73,https://wefut.com/player/21/1665/florian-muller
Zack Steffen,76,gold,United States,77,72,73,83,53,71,https://wefut.com/player/21/1624/zack-steffen
Justin Bijlow,76,gold,Netherlands,78,72,75,77,50,73,https://wefut.com/player/21/1609/justin-bijlow
Sergio Herrera,76,gold,Spain,77,76,73,76,47,73,https://wefut.com/player/21/1565/sergio-herrera
Marco Sportiello,76,gold,Italy,76,74,68,78,44,76,https://wefut.com/player/21/1540/marco-sportiello
Rune Almenning Jarstein,77,gold,Norway,80,73,71,77,42,80,https://wefut.com/player/21/1096/rune-almenning-jarstein
Sergio Rochet,76,swap3,Uruguay,80,71,73,81,58,76,https://wefut.com/player/21/1507/ruben-blanco
Yassine Bounou,76,gold,Morocco,75,76,74,76,36,75,https://wefut.com/player/21/1499/yassine-bounou
Yvon Mvogo,76,gold,Switzerland,80,74,71,79,42,72,https://wefut.com/player/21/1485/yvon-mvogo
Alfred Gomis,76,gold,Senegal,77,77,70,75,42,75,https://wefut.com/player/21/1465/alfred-gomis
Gabriel,76,gold,Brazil,78,73,68,79,36,75,https://wefut.com/player/21/1463/gabriel
Frederik Rønnow,76,gold,Denmark,77,72,67,78,47,76,https://wefut.com/player/21/1458/frederik-ronnow
Joel Robles,76,gold,Spain,78,73,72,80,52,73,https://wefut.com/player/21/1440/joel-robles
Adrián,76,gold,Spain,79,72,68,80,45,72,https://wefut.com/player/21/1437/adrian
Leandro Chichizola,76,gold,Argentina,76,75,69,78,51,74,https://wefut.com/player/21/1427/leandro-chichizola
Jeroen Zoet,76,gold,Netherlands,76,74,76,78,51,76,https://wefut.com/player/21/1425/jeroen-zoet
Karl-Johan Johnsson,76,gold,Sweden,75,73,73,77,50,77,https://wefut.com/player/21/1420/karl-johan-johnsson
Łukasz Skorupski,76,gold,Poland,80,75,54,81,51,75,https://wefut.com/player/21/1419/lukasz-skorupski
Etrit Berisha,76,gold,Albania,76,76,67,78,28,75,https://wefut.com/player/21/1415/etrit-berisha
Orestis Karnezis,76,gold,Greece,76,75,71,77,40,76,https://wefut.com/player/21/1393/orestis-karnezis
Alexandre Oukidja,76,gold,Algeria,76,71,65,81,47,76,https://wefut.com/player/21/1379/alexandre-oukidja
Fraser Forster,76,gold,England,76,72,65,80,30,75,https://wefut.com/player/21/1373/fraser-forster
Kenneth Vermeer,76,gold,Netherlands,78,68,66,81,58,76,https://wefut.com/player/21/1370/kenneth-vermeer
Diego López,76,gold,Spain,71,76,72,73,41,78,https://wefut.com/player/21/1359/diego-lopez
Andriy Pyatov,76,gold,Ukraine,75,69,78,78,44,80,https://wefut.com/player/21/1356/andriy-pyatov
Matías Cano,75,swap7,Argentina,81,74,82,77,35,66,https://wefut.com/player/21/18360/matias-cano
Kevin Dawson,75,swap2,Uruguay,77,73,70,74,31,69,https://wefut.com/player/21/2151/kevin-dawson
Matías Dituro,75,swap2,Argentina,72,72,75,77,38,77,https://wefut.com/player/21/1874/matias-dituro
Lucas Hoyos,75,swap,Argentina,79,71,70,79,61,70,https://wefut.com/player/21/1991/lucas-hoyos
Alexander Nübel,75,championsleague,Germany,75,65,71,85,48,76,https://wefut.com/player/21/17794/alexander-nubel
Alexandr Selikhov,76,gold,Russia,76,79,76,75,39,75,https://wefut.com/player/21/1524/alexandr-selikhov
Ionuț Andrei Radu,75,championsleague,Romania,79,69,72,80,40,75,https://wefut.com/player/21/17801/ionu%C8%9B-andrei-radu
Denys Boyko,75,championsleague,Ukraine,76,67,68,75,49,76,https://wefut.com/player/21/17800/denys-boyko
Willy Caballero,75,championsleague,Argentina,74,72,71,74,44,76,https://wefut.com/player/21/17770/willy-caballero
Jesper Hansen,75,championsleague,Denmark,75,72,77,75,41,76,https://wefut.com/player/21/17769/jesper-hansen
Silvio Proto,75,championsleague,Belgium,74,71,73,75,47,76,https://wefut.com/player/21/17767/silvio-proto
Alexander Nübel,75,goldrare,Germany,75,65,71,85,48,76,https://wefut.com/player/21/21958/alexander-nubel
Alexander Nübel,75,goldrare,Germany,75,65,71,85,48,76,https://wefut.com/player/21/1985/alexander-nubel
Baptiste Reynet,75,gold,France,74,72,74,77,45,75,https://wefut.com/player/21/21955/baptiste-reynet
Jesper Hansen,75,gold,Denmark,75,72,77,75,41,76,https://wefut.com/player/21/21951/jesper-hansen
Hervé Koffi,75,gold,Burkina Faso,73,78,68,74,34,72,https://wefut.com/player/21/21945/herve-koffi
Gregor Kobel,75,gold,Switzerland,75,71,75,78,26,73,https://wefut.com/player/21/21944/gregor-kobel
Hugo González,75,gold,Mexico,76,74,70,73,33,76,https://wefut.com/player/21/21935/hugo-gonzalez
Serkan Kırıntılı,75,gold,Turkey,75,72,68,78,47,75,https://wefut.com/player/21/19629/serkan-kirintili
Guido Herrera,75,gold,Argentina,75,73,69,77,59,75,https://wefut.com/player/21/18861/guido-herrera
Nicolás Vikonis,75,gold,Uruguay,76,72,68,77,41,74,https://wefut.com/player/21/18859/nicolas-vikonis
Sinan Bolat,75,gold,Turkey,71,78,79,75,44,74,https://wefut.com/player/21/18602/sinan-bolat
Andriy Lunin,75,gold,Ukraine,72,71,74,77,37,75,https://wefut.com/player/21/2132/andriy-lunin
Hervé Koffi,75,gold,Burkina Faso,73,78,68,74,34,72,https://wefut.com/player/21/2109/herve-koffi
Vasilios Barkas,75,gold,Greece,71,75,74,75,35,77,https://wefut.com/player/21/2107/vasilios-barkas
Gregor Kobel,75,gold,Switzerland,75,71,75,78,26,73,https://wefut.com/player/21/2067/gregor-kobel
Ionuț Andrei Radu,75,gold,Romania,79,69,72,80,40,75,https://wefut.com/player/21/2060/ionu%C8%9B-andrei-radu
Aaron Ramsdale,75,gold,England,76,73,69,77,48,73,https://wefut.com/player/21/2057/aaron-ramsdale
Denys Boyko,75,gold,Ukraine,76,67,68,75,49,76,https://wefut.com/player/21/2048/denys-boyko
Gregor Kobel,75,championsleague,Switzerland,75,71,69,78,52,74,https://wefut.com/player/21/2026/wuilker-farinez
Robin Zentner,75,gold,Germany,74,72,64,79,65,74,https://wefut.com/player/21/1989/robin-zentner
Lovre Kalinić,75,gold,Croatia,78,74,48,76,34,76,https://wefut.com/player/21/1963/lovre-kalinic
David von Ballmoos,75,gold,Switzerland,76,74,73,76,53,73,https://wefut.com/player/21/1951/david-von-ballmoos
Andre Blake,75,gold,Jamaica,75,68,68,80,45,75,https://wefut.com/player/21/1946/andre-blake
Alexander Schlager,75,gold,Austria,75,72,66,79,34,73,https://wefut.com/player/21/1936/alexander-schlager
Bartłomiej Drągowski,75,gold,Poland,76,72,70,78,44,74,https://wefut.com/player/21/1935/bartlomiej-dragowski
Guido Herrera,75,gold,Argentina,75,73,69,77,59,75,https://wefut.com/player/21/1932/guido-herrera
Nicolás Vikonis,75,gold,Uruguay,76,72,68,77,41,74,https://wefut.com/player/21/1913/nicolas-vikonis
Helton Leite,75,gold,Brazil,77,72,68,75,30,73,https://wefut.com/player/21/1911/helton-leite
Jo Hyeon Woo,75,gold,Korea Republic,75,71,59,81,51,73,https://wefut.com/player/21/1904/jo-hyeon-woo
Mark Flekken,75,gold,Netherlands,76,69,75,77,31,73,https://wefut.com/player/21/1895/mark-flekken
Marius Müller,75,gold,Germany,74,74,68,79,30,75,https://wefut.com/player/21/1876/marius-muller
Sam Johnstone,75,gold,England,79,74,70,77,42,73,https://wefut.com/player/21/1864/sam-johnstone
Silviu Lung,75,gold,Romania,74,71,67,76,37,75,https://wefut.com/player/21/1860/silviu-lung
Brice Samba,75,gold,Congo,77,69,73,79,53,71,https://wefut.com/player/21/1854/brice-samba
Baptiste Reynet,75,gold,France,74,72,74,77,45,75,https://wefut.com/player/21/1850/baptiste-reynet
Stefan Ortega,75,gold,Germany,72,70,80,78,52,75,https://wefut.com/player/21/1830/stefan-ortega
Jesse Joronen,75,gold,Finland,76,74,68,75,47,73,https://wefut.com/player/21/1828/jesse-joronen
Bill Hamid,75,gold,United States,76,70,70,76,42,76,https://wefut.com/player/21/1805/bill-hamid
Sergio Padt,75,gold,Netherlands,76,72,68,77,39,73,https://wefut.com/player/21/1785/sergio-padt
Stefan Frei,75,gold,United States,75,71,67,78,44,77,https://wefut.com/player/21/1770/stefan-frei
Eloy Room,75,gold,Netherlands Antilles,76,75,69,76,45,72,https://wefut.com/player/21/1759/eloy-room
Cristian Álvarez,75,gold,Argentina,75,73,71,78,47,76,https://wefut.com/player/21/1756/cristian-alvarez
Hugo González,75,gold,Mexico,76,74,70,73,33,76,https://wefut.com/player/21/1749/hugo-gonzalez
Wuilker Faríñez,75,gold,Venezuela,73,70,69,78,52,74,https://wefut.com/player/21/2026/wuilker-farinez
Roberto,75,gold,Spain,78,67,73,79,46,73,https://wefut.com/player/21/1734/roberto
Asmir Begović,75,gold,Bosnia Herzegovina,75,74,72,75,47,74,https://wefut.com/player/21/1710/asmir-begovic
Tim Krul,75,gold,Netherlands,76,74,66,77,40,74,https://wefut.com/player/21/1702/tim-krul
Wayne Hennessey,75,gold,Wales,76,74,79,71,40,75,https://wefut.com/player/21/1701/wayne-hennessey
Darren Randolph,75,gold,Republic of Ireland,77,72,67,76,42,73,https://wefut.com/player/21/1700/darren-randolph
José de Jesús Corona,75,gold,Mexico,72,77,68,73,39,78,https://wefut.com/player/21/1685/jose-de-jesus-corona
Paweł Kieszek,75,gold,Poland,74,72,68,77,51,76,https://wefut.com/player/21/1677/pawel-kieszek
Serkan Kırıntılı,75,gold,Turkey,75,72,68,78,47,75,https://wefut.com/player/21/1674/serkan-kirintili
Willy Caballero,75,gold,Argentina,74,72,71,74,44,76,https://wefut.com/player/21/1672/willy-caballero
Jesper Hansen,75,gold,Denmark,75,72,77,75,41,76,https://wefut.com/player/21/1668/jesper-hansen
Silvio Proto,75,gold,Belgium,74,71,73,75,47,76,https://wefut.com/player/21/1666/silvio-proto
Illan Meslier,74,swap11,France,86,88,86,88,50,87,https://wefut.com/player/21/21682/illan-meslier
Ezequiel Unsain,74,swap2,Argentina,77,69,76,79,56,68,https://wefut.com/player/21/2427/ezequiel-unsain
Angus Gunn,74,silverrare,England,76,72,70,78,48,72,https://wefut.com/player/21/21994/angus-gunn
Michael Esser,74,silverrare,Germany,73,72,64,78,38,71,https://wefut.com/player/21/21993/michael-esser
Cican Stanković,74,silverrare,Austria,77,71,62,79,43,70,https://wefut.com/player/21/21985/cican-stankovic
Harun Tekin,74,silverrare,Turkey,73,70,72,79,39,73,https://wefut.com/player/21/21974/harun-tekin
Ron-Robert Zieler,74,silverrare,Germany,73,69,70,75,48,74,https://wefut.com/player/21/21970/ron-robert-zieler
Angus Gunn,74,silverrare,England,76,72,70,78,48,72,https://wefut.com/player/21/17896/angus-gunn
Jack Butland,74,silverrare,England,74,68,66,76,57,76,https://wefut.com/player/21/17894/jack-butland
Florin Niță,74,silverrare,Romania,75,72,69,76,27,76,https://wefut.com/player/21/2528/florin-ni%C8%9Ba
Marek Rodák,74,silverrare,Slovakia,76,71,72,75,47,70,https://wefut.com/player/21/2428/marek-rodak
David Raya,74,silverrare,Spain,73,73,66,74,53,72,https://wefut.com/player/21/2417/david-raya
Rodolfo Cota,75,gold,Mexico,75,70,67,78,58,79,https://wefut.com/player/21/1742/rodolfo-cota
Cican Stanković,74,silverrare,Austria,77,71,62,79,43,70,https://wefut.com/player/21/2394/cican-stankovic
Alan Aguerre,74,silverrare,Argentina,75,72,63,76,47,72,https://wefut.com/player/21/2387/alan-aguerre
Danny Ward,74,silverrare,Wales,75,72,66,75,45,73,https://wefut.com/player/21/2345/danny-ward
Sokratis Dioudis,74,silverrare,Greece,77,71,67,78,42,73,https://wefut.com/player/21/2344/sokratis-dioudis
Jack Butland,74,silverrare,England,74,68,66,76,57,76,https://wefut.com/player/21/2314/jack-butland
Michael Esser,74,silverrare,Germany,73,72,64,78,38,71,https://wefut.com/player/21/2298/michael-esser
Pavao Pervan,74,silverrare,Austria,72,74,69,75,30,72,https://wefut.com/player/21/2297/pavao-pervan
Diego Mariño,74,silverrare,Spain,74,72,69,77,50,72,https://wefut.com/player/21/2290/diego-marino
Harun Tekin,74,silverrare,Turkey,73,70,72,79,39,73,https://wefut.com/player/21/2287/harun-tekin
Renan Ribeiro,74,silverrare,Brazil,78,65,65,79,52,72,https://wefut.com/player/21/2271/renan-ribeiro
Milan Heča,74,silverrare,Czech Republic,75,72,71,77,45,74,https://wefut.com/player/21/2268/milan-heca
Andreas Luthe,74,silverrare,Germany,74,69,61,77,38,75,https://wefut.com/player/21/2264/andreas-luthe
Rafael,74,silverrare,Brazil,74,73,64,75,54,72,https://wefut.com/player/21/2259/rafael
André Hansen,74,silverrare,Norway,76,68,70,78,36,75,https://wefut.com/player/21/2251/andre-hansen
Mamadou Samassa,74,silverrare,Mali,75,68,69,78,49,71,https://wefut.com/player/21/2249/mamadou-samassa
Ron-Robert Zieler,74,silverrare,Germany,73,69,70,75,48,74,https://wefut.com/player/21/2230/ron-robert-zieler
Oier,74,silverrare,Spain,74,71,70,73,44,77,https://wefut.com/player/21/2217/oier
Aleš Hruška,74,silverrare,Czech Republic,72,72,70,72,31,75,https://wefut.com/player/21/2216/ales-hruska
Danny Vukovic,74,silverrare,Australia,73,70,63,76,51,78,https://wefut.com/player/21/2212/danny-vukovic
Fabricio,74,silverrare,Spain,73,75,71,74,57,71,https://wefut.com/player/21/2202/fabricio
Kiko Casilla,74,silverrare,Spain,74,72,72,75,46,72,https://wefut.com/player/21/2201/kiko-casilla
Marcelo Grohe,74,silverrare,Brazil,74,72,66,77,39,75,https://wefut.com/player/21/2191/marcelo-grohe
Cássio,74,silverrare,Brazil,76,74,68,75,36,69,https://wefut.com/player/21/2189/cassio
Jeremías Ledesma,74,silverrare,Argentina,75,71,64,75,46,73,https://wefut.com/player/21/2405/jeremias-ledesma
Angus Gunn,74,silverrare,England,76,72,70,78,48,74,https://wefut.com/player/21/2173/ruben
Allan McGregor,74,silverrare,Scotland,74,71,66,79,36,73,https://wefut.com/player/21/2167/allan-mcgregor
Jorge Pinos,73,swap2,Ecuador,71,72,73,70,25,75,https://wefut.com/player/21/3089/jorge-pinos
Martín Silva,73,swap2,Uruguay,75,70,72,77,31,72,https://wefut.com/player/21/2732/martin-silva
Sebastián Viera,73,swap2,Uruguay,71,70,72,75,39,73,https://wefut.com/player/21/2604/sebastian-viera
Sebastián Sosa,73,swap,Uruguay,73,68,66,75,41,74,https://wefut.com/player/21/16883/sebastian-sosa
Lucas Cháves,73,swap,Argentina,76,69,66,74,49,74,https://wefut.com/player/21/2852/lucas-chaves
Dani Cárdenas,73,motm,Spain,73,74,70,79,47,70,https://wefut.com/player/21/19570/dani-cardenas
Remko Pasveer,73,silverrare,Netherlands,73,70,83,72,45,74,https://wefut.com/player/21/22015/remko-pasveer
Stefanos Kapino,73,silverrare,Greece,74,67,66,79,41,72,https://wefut.com/player/21/19675/stefanos-kapino
Jonas Lössl,73,silverrare,Denmark,73,74,68,75,31,71,https://wefut.com/player/21/19670/jonas-lossl
Isak Pettersson,73,silverrare,Sweden,77,64,79,79,37,68,https://wefut.com/player/21/18888/isak-pettersson
