Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Nemanja Vidić,87,CB,goldrare,Serbia,53,91,82,91,58,70,https://wefut.com/player/14/15473/alexis-sanchez
Javier Mascherano,86,CDM,green,Argentina,70,65,82,73,89,74,https://wefut.com/player/14/15471/javier-mascherano
Ezequiel Garay,86,CB,green,Argentina,57,68,75,71,91,90,https://wefut.com/player/14/15470/ezequiel-garay
Toni Kroos,86,CM,green,Germany,59,86,91,87,66,60,https://wefut.com/player/14/15405/toni-kroos
Klaas-Jan Huntelaar,86,ST,green,Netherlands,73,87,67,76,51,86,https://wefut.com/player/14/15394/klaas-jan-huntelaar
Diego Godín,86,CB,green,Uruguay,69,57,72,62,89,88,https://wefut.com/player/14/15379/diego-godin
Oscar,86,RM,goldif,Brazil,85,81,86,89,48,56,https://wefut.com/player/14/15355/oscar
Mario Götze,86,LW,goldif,Germany,83,78,84,91,52,64,https://wefut.com/player/14/14055/mario-gotze
Antonio Di Natale,86,ST,goldif,Italy,87,90,82,90,46,63,https://wefut.com/player/14/14054/antonio-di-natale
Gonzalo Higuaín,86,ST,goldif,Argentina,80,89,67,80,47,78,https://wefut.com/player/14/13886/gonzalo-higuain
Hulk,86,RM,goldif,Brazil,88,90,86,87,62,76,https://wefut.com/player/14/13883/hulk
James Rodríguez,86,CAM,goldif,Colombia,82,87,92,91,59,69,https://wefut.com/player/14/13861/james-rodriguez
Diego Costa,86,ST,goldif,Spain,85,87,64,83,59,83,https://wefut.com/player/14/13515/diego-costa
Mats Hummels,86,CB,goldif,Germany,66,61,76,69,88,87,https://wefut.com/player/14/13367/mats-hummels
Thomas Müller,86,RM,goldif,Germany,83,84,83,82,55,77,https://wefut.com/player/14/13349/thomas-muller
Luka Modrić,86,CM,goldif,Croatia,77,77,89,88,71,63,https://wefut.com/player/14/13241/luka-modric
Wesley Sneijder,86,CAM,goldif,Netherlands,74,86,90,86,63,55,https://wefut.com/player/14/12949/wesley-sneijder
Santi Cazorla,86,LM,goldif,Spain,79,81,87,88,52,64,https://wefut.com/player/14/12334/santi-cazorla
Medhi Benatia,86,CB,goldif,Morocco,75,44,66,65,91,88,https://wefut.com/player/14/12246/medhi-benatia
Jesús Navas,86,RM,goldif,Spain,91,76,82,88,45,59,https://wefut.com/player/14/12175/jesus-navas
Karim Benzema,86,ST,goldif,France,85,85,76,84,47,78,https://wefut.com/player/14/12108/karim-benzema
Ezequiel Lavezzi,86,LW,goldif,Argentina,89,82,75,90,50,62,https://wefut.com/player/14/11884/ezequiel-lavezzi
Pedro,86,RW,goldif,Spain,85,80,81,87,53,59,https://wefut.com/player/14/11788/pedro
Marco Reus,86,LM,goldif,Germany,92,88,82,87,48,62,https://wefut.com/player/14/11773/marco-reus
Ángel Di María,86,RM,goldrare,Argentina,90,78,83,86,58,60,https://wefut.com/player/14/17101/angel-di-maria
Robert Lewandowski,86,ST,goldrare,Poland,82,78,64,84,52,83,https://wefut.com/player/14/15476/robert-lewandowski
Arturo Vidal,86,CM,goldrare,Chile,80,79,83,83,83,72,https://wefut.com/player/14/13398/arturo-vidal
Robert Lewandowski,86,ST,goldrare,Poland,82,78,64,84,52,83,https://wefut.com/player/14/5998/robert-lewandowski
Ángel Di María,86,RM,goldrare,Argentina,90,78,83,86,58,60,https://wefut.com/player/14/5221/angel-di-maria
Luis Suárez,86,CF,goldrare,Uruguay,81,83,75,90,56,72,https://wefut.com/player/14/4168/luis-suarez
Cesc Fàbregas,86,CM,goldrare,Spain,68,79,90,82,66,70,https://wefut.com/player/14/2831/cesc-fabregas
Sergio Ramos,86,CB,goldrare,Spain,80,61,74,72,84,86,https://wefut.com/player/14/2331/sergio-ramos
Piqué,86,CB,goldrare,Spain,62,52,76,67,86,81,https://wefut.com/player/14/2163/pique
Mario Gomez,86,ST,goldrare,Germany,79,79,60,72,48,84,https://wefut.com/player/14/2030/mario-gomez
Carlos Tévez,86,ST,goldrare,Argentina,81,85,77,84,56,72,https://wefut.com/player/14/1703/carlos-tevez
Vincent Kompany,86,CB,goldrare,Belgium,73,57,74,72,86,80,https://wefut.com/player/14/1536/vincent-kompany
Giorgio Chiellini,86,CB,goldrare,Italy,77,54,66,58,86,82,https://wefut.com/player/14/1447/giorgio-chiellini
Yaya Touré,86,CDM,goldrare,Ivory Coast,77,74,80,79,83,84,https://wefut.com/player/14/322/yaya-toure
Andrea Pirlo,86,CM,goldrare,Italy,58,76,91,82,67,52,https://wefut.com/player/14/141/andrea-pirlo
Xabi Alonso,85,CM,worldcup,Spain,55,75,88,70,81,66,https://wefut.com/player/14/14222/xabi-alonso
Dani Alves,85,RB,worldcup,Brazil,90,72,82,85,80,72,https://wefut.com/player/14/14221/dani-alves
Daniele De Rossi,85,CDM,worldcup,Italy,69,75,80,76,84,83,https://wefut.com/player/14/14218/daniele-de-rossi
Luka Modrić,85,CM,worldcup,Croatia,76,76,86,86,69,61,https://wefut.com/player/14/14215/luka-modric
Juan Mata,85,LW,worldcup,Spain,78,75,82,86,45,64,https://wefut.com/player/14/14214/juan-mata
Marco Reus,85,LM,worldcup,Germany,91,86,80,86,48,59,https://wefut.com/player/14/14213/marco-reus
Pedro,85,RW,worldcup,Spain,84,74,80,85,51,57,https://wefut.com/player/14/14212/pedro
Sergio Busquets,85,CDM,worldcup,Spain,56,58,77,75,82,71,https://wefut.com/player/14/14211/sergio-busquets
Mario Götze,85,CAM,worldcup,Germany,82,72,80,90,51,61,https://wefut.com/player/14/14210/mario-gotze
Thierry Henry,85,ST,goldblue,France,80,85,80,87,49,71,https://wefut.com/player/14/16563/thierry-henry
Cesc Fàbregas,86,CM,goldrare,Spain,68,85,83,84,59,69,https://wefut.com/player/14/16554/landon-donovan
Dayro Moreno,85,ST,goldblue,Colombia,89,90,78,89,53,72,https://wefut.com/player/14/14195/dayro-moreno
Seydou Doumbia,85,ST,goldblue,Ivory Coast,93,82,69,90,54,79,https://wefut.com/player/14/14182/seydou-doumbia
Aduriz,85,ST,goldblue,Spain,73,89,68,78,58,94,https://wefut.com/player/14/14179/aduriz
Juanfran,85,RB,goldblue,Spain,88,66,83,85,90,70,https://wefut.com/player/14/14164/juanfran
Maicon,85,RB,goldblue,Brazil,85,83,86,80,90,86,https://wefut.com/player/14/14128/maicon
Gervinho,85,LW,goldblue,Ivory Coast,92,77,84,89,54,61,https://wefut.com/player/14/14125/gervinho
Marko Baša,85,CB,goldblue,Montenegro,64,60,73,65,91,90,https://wefut.com/player/14/14100/marko-basa
Sokratis,85,CB,goldblue,Greece,80,60,79,69,90,89,https://wefut.com/player/14/14069/sokratis
Thiago Motta,85,CDM,goldblue,Italy,55,80,85,78,81,86,https://wefut.com/player/14/13913/thiago-motta
Gary Cahill,85,CB,goldblue,England,78,60,58,65,85,88,https://wefut.com/player/14/13901/gary-cahill
Aaron Ramsey,85,CM,motm,Wales,75,87,89,87,76,70,https://wefut.com/player/14/16595/aaron-ramsey
Paul Pogba,85,CM,green,France,79,86,88,90,82,88,https://wefut.com/player/14/15472/paul-pogba
Javier Mascherano,85,CDM,green,Argentina,69,63,78,70,87,72,https://wefut.com/player/14/15426/javier-mascherano
Sami Khedira,85,CM,green,Germany,61,74,78,66,87,80,https://wefut.com/player/14/15406/sami-khedira
Edin Džeko,85,ST,green,Bosnia Herzegovina,74,89,72,85,53,81,https://wefut.com/player/14/15381/edin-dzeko
Alexis Sánchez,85,ST,green,Chile,90,88,80,89,57,69,https://wefut.com/player/14/15339/alexis-sanchez
Stevan Jovetić,85,ST,goldif,Montenegro,82,85,79,89,51,78,https://wefut.com/player/14/17115/stevan-jovetic
Mathieu Valbuena,85,CAM,goldif,France,87,80,89,87,47,52,https://wefut.com/player/14/17076/mathieu-valbuena
Jermain Defoe,85,ST,goldif,England,86,91,63,85,45,72,https://wefut.com/player/14/15448/jermain-defoe
Blaise Matuidi,85,CM,goldif,France,83,73,85,83,89,84,https://wefut.com/player/14/15429/blaise-matuidi
Ezequiel Garay,85,CB,goldif,Argentina,56,67,72,69,90,89,https://wefut.com/player/14/15428/ezequiel-garay
Oscar,85,CAM,goldif,Brazil,84,79,83,88,47,54,https://wefut.com/player/14/13496/oscar
Diego Godín,85,CB,goldif,Uruguay,68,51,69,61,89,87,https://wefut.com/player/14/13472/diego-godin
Klaas-Jan Huntelaar,85,ST,goldif,Netherlands,72,85,63,73,51,83,https://wefut.com/player/14/13407/klaas-jan-huntelaar
Gonzalo Higuaín,85,ST,goldif,Argentina,79,84,65,78,46,77,https://wefut.com/player/14/13246/gonzalo-higuain
Arda Turan,85,LM,goldif,Turkey,75,79,86,90,50,71,https://wefut.com/player/14/12352/arda-turan
Samuel Eto'o,85,ST,goldif,Cameroon,91,86,70,88,51,76,https://wefut.com/player/14/12336/samuel-eto-o
Soldado,85,ST,goldif,Spain,79,85,68,80,55,82,https://wefut.com/player/14/12270/soldado
James Rodríguez,85,CAM,goldif,Colombia,81,83,89,89,58,68,https://wefut.com/player/14/12229/james-rodriguez
Mario Balotelli,85,ST,goldif,Italy,85,86,68,87,50,76,https://wefut.com/player/14/12216/mario-balotelli
Samir Nasri,85,LM,goldif,France,82,80,85,88,52,62,https://wefut.com/player/14/12196/samir-nasri
Medhi Benatia,85,CB,goldif,Morocco,74,43,64,64,90,85,https://wefut.com/player/14/11915/medhi-benatia
Wesley Sneijder,85,CAM,goldif,Netherlands,73,81,89,85,62,53,https://wefut.com/player/14/11901/wesley-sneijder
Toni Kroos,85,CAM,goldif,Germany,58,84,89,85,64,58,https://wefut.com/player/14/11885/toni-kroos
Neymar,85,LW,goldif,Brazil,91,83,80,93,44,60,https://wefut.com/player/14/11869/neymar
Diego Costa,85,ST,goldif,Spain,84,85,62,82,58,82,https://wefut.com/player/14/11868/diego-costa
Hulk,85,RW,goldif,Brazil,87,88,83,85,61,75,https://wefut.com/player/14/11845/hulk
Isco,85,CAM,goldif,Spain,81,76,83,90,47,63,https://wefut.com/player/14/11790/isco
Xabi Alonso,85,CDM,goldrare,Spain,55,75,88,70,81,66,https://wefut.com/player/14/17125/xabi-alonso
Ashley Cole,85,LB,goldrare,England,76,61,80,78,82,71,https://wefut.com/player/14/15678/ashley-cole
Mario Götze,85,CAM,goldrare,Germany,82,72,80,90,51,62,https://wefut.com/player/14/6844/mario-gotze
Thomas Müller,85,RM,goldrare,Germany,82,81,81,80,53,74,https://wefut.com/player/14/6259/thomas-muller
Sergio Busquets,85,CDM,goldrare,Spain,56,58,77,75,83,71,https://wefut.com/player/14/6235/sergio-busquets
Pedro,85,RW,goldrare,Spain,84,74,80,85,51,57,https://wefut.com/player/14/6230/pedro
Marco Reus,85,LM,goldrare,Germany,91,86,80,86,47,60,https://wefut.com/player/14/5960/marco-reus
Eden Hazard,85,LM,goldrare,Belgium,87,79,83,88,48,62,https://wefut.com/player/14/5058/eden-hazard
Arturo Vidal,85,CM,goldrare,Chile,79,77,82,82,82,71,https://wefut.com/player/14/4898/arturo-vidal
Mats Hummels,85,CB,goldrare,Germany,65,58,75,68,86,85,https://wefut.com/player/14/4567/mats-hummels
John Terry,85,CB,goldif,England,44,76,86,86,69,61,https://wefut.com/player/14/4253/luka-modric
Karim Benzema,85,ST,goldrare,France,84,82,71,82,46,76,https://wefut.com/player/14/3116/karim-benzema
Ezequiel Lavezzi,85,LW,goldrare,Argentina,88,77,74,88,49,60,https://wefut.com/player/14/2636/ezequiel-lavezzi
Santi Cazorla,85,CAM,goldrare,Spain,78,77,85,86,50,62,https://wefut.com/player/14/1830/santi-cazorla
Jesús Navas,85,RW,goldrare,Spain,91,71,79,86,43,57,https://wefut.com/player/14/1826/jesus-navas
Antonio Di Natale,85,ST,goldrare,Italy,85,86,80,87,45,60,https://wefut.com/player/14/1058/antonio-di-natale
Xabi Alonso,85,CDM,goldrare,Spain,55,75,88,70,81,66,https://wefut.com/player/14/412/xabi-alonso
Ashley Cole,85,LB,goldrare,England,76,61,80,78,82,71,https://wefut.com/player/14/382/ashley-cole
Negredo,84,ST,worldcup,Spain,75,82,67,78,51,84,https://wefut.com/player/14/14281/negredo
Jesús Navas,84,RW,worldcup,Spain,91,71,79,86,42,57,https://wefut.com/player/14/14280/jesus-navas
Javi Martinez,84,CDM,worldcup,Spain,57,62,76,72,85,82,https://wefut.com/player/14/14279/javi-martinez
Santi Cazorla,84,CM,worldcup,Spain,78,78,84,86,61,62,https://wefut.com/player/14/14278/santi-cazorla
Claudio Marchisio,84,CM,worldcup,Italy,79,77,83,82,77,68,https://wefut.com/player/14/14277/claudio-marchisio
Giorgio Chiellini,84,CB,worldcup,Italy,77,51,66,58,86,82,https://wefut.com/player/14/14276/giorgio-chiellini
Wesley Sneijder,84,CAM,worldcup,Netherlands,74,78,87,83,61,51,https://wefut.com/player/14/14275/wesley-sneijder
Klaas-Jan Huntelaar,84,ST,worldcup,Netherlands,71,82,61,71,49,82,https://wefut.com/player/14/14274/klaas-jan-huntelaar
Toni Kroos,84,CAM,worldcup,Germany,57,83,87,83,62,54,https://wefut.com/player/14/14273/toni-kroos
Sami Khedira,84,CDM,worldcup,Germany,60,71,74,64,85,78,https://wefut.com/player/14/14272/sami-khedira
Mario Gomez,84,ST,worldcup,Germany,76,78,60,71,48,84,https://wefut.com/player/14/14271/mario-gomez
Hulk,84,RW,worldcup,Brazil,86,85,79,83,60,74,https://wefut.com/player/14/14270/hulk
Oscar,84,CAM,worldcup,Brazil,81,73,80,85,47,51,https://wefut.com/player/14/14269/oscar
Edin Džeko,84,ST,worldcup,Bosnia Herzegovina,72,82,69,81,53,75,https://wefut.com/player/14/14268/edin-dzeko
Gonzalo Higuaín,84,ST,worldcup,Argentina,80,81,63,75,46,76,https://wefut.com/player/14/14266/gonzalo-higuain
Ángel Di María,84,CAM,worldcup,Argentina,90,78,82,85,69,62,https://wefut.com/player/14/14265/angel-di-maria
Javier Mascherano,84,CDM,worldcup,Argentina,68,60,72,66,86,69,https://wefut.com/player/14/14209/javier-mascherano
Miroslav Klose,84,ST,worldcup,Germany,74,77,62,78,46,88,https://wefut.com/player/14/14207/miroslav-klose
Andrea Barzagli,84,CB,worldcup,Italy,73,39,61,60,86,80,https://wefut.com/player/14/14206/andrea-barzagli
Robbie Keane,84,ST,goldblue,Republic of Ireland,77,85,77,85,54,69,https://wefut.com/player/14/16566/robbie-keane
José Callejón,84,RM,goldblue,Spain,93,81,72,87,47,67,https://wefut.com/player/14/14130/jose-callejon
Gabriel Paletta,84,CB,goldblue,Argentina,63,52,60,49,87,87,https://wefut.com/player/14/14118/gabriel-paletta
Rémy Cabella,84,CAM,goldblue,France,85,84,85,88,56,57,https://wefut.com/player/14/14108/remy-cabella
Roberto Firmino,84,CAM,goldblue,Brazil,80,82,85,88,48,76,https://wefut.com/player/14/14076/roberto-firmino
Ömer Toprak,84,CB,goldblue,Turkey,81,49,73,73,88,86,https://wefut.com/player/14/14070/omer-toprak
Adam Lallana,84,CAM,goldblue,England,84,80,87,90,63,75,https://wefut.com/player/14/14017/adam-lallana
Leandro Castán,84,CB,goldblue,Brazil,65,49,60,56,86,83,https://wefut.com/player/14/13902/leandro-castan
Mario Mandžukić,84,ST,motm,Croatia,78,81,64,79,55,89,https://wefut.com/player/14/17098/mario-mandzukic
Pierre-Emerick Aubameyang,84,ST,motm,Gabon,96,87,82,82,58,83,https://wefut.com/player/14/16592/pierre-emerick-aubameyang
Jérôme Boateng,84,CB,motm,Germany,76,53,76,70,86,84,https://wefut.com/player/14/14138/jerome-boateng
Aaron Ramsey,84,CDM,motm,Wales,74,86,88,86,75,69,https://wefut.com/player/14/14137/aaron-ramsey
Paul Pogba,84,CM,green,France,78,85,87,89,81,86,https://wefut.com/player/14/15396/paul-pogba
Blaise Matuidi,84,CM,green,France,81,72,83,81,87,82,https://wefut.com/player/14/15362/blaise-matuidi
Juan Cuadrado,84,RM,green,Colombia,95,78,85,91,65,62,https://wefut.com/player/14/15361/juan-cuadrado
Jackson Martínez,84,ST,goldif,Colombia,84,81,69,81,61,89,https://wefut.com/player/14/17139/jackson-martinez
David Villa,84,LM,goldif,Spain,78,88,76,88,48,73,https://wefut.com/player/14/15387/david-villa
Mathieu Valbuena,84,RW,goldif,France,86,79,87,86,46,51,https://wefut.com/player/14/15370/mathieu-valbuena
Jermain Defoe,84,ST,goldif,England,85,89,61,83,44,71,https://wefut.com/player/14/15311/jermain-defoe
Edin Džeko,84,ST,goldif,Bosnia Herzegovina,73,86,70,83,52,78,https://wefut.com/player/14/14053/edin-dzeko
Łukasz Piszczek,84,RB,goldif,Poland,86,70,79,76,83,79,https://wefut.com/player/14/13969/lukasz-piszczek
Pepe,84,CB,goldif,Portugal,75,52,62,59,86,82,https://wefut.com/player/14/13857/pepe
Andrea Pirlo,84,CM,worldcup,Italy,72,87,84,88,47,54,https://wefut.com/player/14/13512/kaka
Steven Gerrard,84,CDM,goldif,England,68,87,88,79,75,76,https://wefut.com/player/14/13474/steven-gerrard
Laurent Koscielny,84,CB,goldif,France,79,42,68,63,86,83,https://wefut.com/player/14/13471/laurent-koscielny
Didier Drogba,84,ST,goldif,Ivory Coast,73,85,72,78,52,88,https://wefut.com/player/14/13408/didier-drogba
Marcelo,84,LB,goldif,Brazil,83,71,82,85,83,71,https://wefut.com/player/14/13403/marcelo
Antoine Griezmann,84,LW,goldif,France,87,83,79,88,46,68,https://wefut.com/player/14/12355/antoine-griezmann
Yohan Cabaye,84,CAM,goldif,France,70,83,86,82,76,71,https://wefut.com/player/14/12333/yohan-cabaye
Ezequiel Garay,84,CB,goldif,Argentina,55,66,74,67,89,87,https://wefut.com/player/14/12311/ezequiel-garay
Alexis Sánchez,84,RW,goldif,Chile,89,86,77,88,56,67,https://wefut.com/player/14/12287/alexis-sanchez
Diego Godín,84,CB,goldif,Uruguay,67,50,68,60,86,86,https://wefut.com/player/14/12245/diego-godin
John Terry,84,CB,goldif,England,43,48,60,51,87,86,https://wefut.com/player/14/12191/john-terry
João Moutinho,84,CM,goldif,Portugal,79,77,87,84,75,70,https://wefut.com/player/14/12158/joao-moutinho
James Rodríguez,84,RM,goldif,Colombia,80,81,86,87,56,67,https://wefut.com/player/14/11864/james-rodriguez
Leighton Baines,84,LB,goldif,England,80,78,81,80,81,73,https://wefut.com/player/14/11785/leighton-baines
Negredo,84,ST,goldrare,Spain,74,83,64,79,52,83,https://wefut.com/player/14/17157/negredo
Samuel Eto'o,84,ST,goldrare,Cameroon,91,81,69,86,50,75,https://wefut.com/player/14/17103/samuel-eto-o
Medhi Benatia,84,CB,goldrare,Morocco,73,42,62,63,87,83,https://wefut.com/player/14/17102/medhi-benatia
Mario Balotelli,84,ST,goldrare,Italy,84,82,67,85,48,75,https://wefut.com/player/14/17099/mario-balotelli
Toni Kroos,84,CAM,goldrare,Germany,57,83,85,83,62,56,https://wefut.com/player/14/15584/toni-kroos
Diego Costa,84,ST,goldrare,Spain,83,80,60,80,57,80,https://wefut.com/player/14/15583/diego-costa
Diego,84,CAM,goldrare,Brazil,76,78,83,87,52,62,https://wefut.com/player/14/13456/diego
Oscar,84,CAM,goldrare,Brazil,83,75,81,86,45,52,https://wefut.com/player/14/13385/oscar
Negredo,84,ST,goldrare,Spain,74,83,64,79,52,83,https://wefut.com/player/14/13384/negredo
Diego Costa,84,ST,goldrare,Spain,83,80,60,80,57,80,https://wefut.com/player/14/13383/diego-costa
Medhi Benatia,84,CB,goldrare,Morocco,73,42,62,63,87,83,https://wefut.com/player/14/13255/medhi-benatia
Kaká,84,CAM,goldif,Brazil,72,87,84,88,46,61,https://wefut.com/player/14/7556/isco
Neymar,84,ST,goldrare,Brazil,90,80,76,92,43,58,https://wefut.com/player/14/6569/neymar
Hulk,84,RW,goldrare,Brazil,86,85,79,83,60,74,https://wefut.com/player/14/6192/hulk
İlkay Gündoğan,84,CM,goldrare,Germany,82,73,84,87,74,62,https://wefut.com/player/14/5735/ilkay-gundogan
Mario Balotelli,84,ST,goldrare,Italy,84,82,67,85,48,75,https://wefut.com/player/14/5667/mario-balotelli
Toni Kroos,84,CAM,goldrare,Germany,57,83,85,83,62,56,https://wefut.com/player/14/4954/toni-kroos
Stevan Jovetić,84,ST,goldrare,Montenegro,81,81,77,87,50,76,https://wefut.com/player/14/4895/stevan-jovetic
Sami Khedira,84,CDM,goldrare,Germany,59,71,74,64,84,78,https://wefut.com/player/14/4666/sami-khedira
Javi Martinez,84,CDM,goldrare,Spain,57,62,76,72,84,82,https://wefut.com/player/14/4365/javi-martinez
Claudio Marchisio,84,CM,goldrare,Italy,79,78,83,83,76,68,https://wefut.com/player/14/3901/claudio-marchisio
Marek Hamšik,84,CAM,goldrare,Slovakia,76,80,83,82,68,74,https://wefut.com/player/14/3729/marek-hamsik
Gonzalo Higuaín,84,ST,goldrare,Argentina,78,81,63,76,45,75,https://wefut.com/player/14/3315/gonzalo-higuain
Samir Nasri,84,CAM,goldrare,France,81,76,83,86,50,60,https://wefut.com/player/14/3134/samir-nasri
Riccardo Montolivo,84,CM,goldrare,Italy,68,77,87,80,71,63,https://wefut.com/player/14/2663/riccardo-montolivo
Dante,84,CB,goldrare,Brazil,68,59,76,70,84,81,https://wefut.com/player/14/2579/dante
Klaas-Jan Huntelaar,84,ST,goldrare,Netherlands,71,82,61,71,49,82,https://wefut.com/player/14/1958/klaas-jan-huntelaar
Soldado,84,ST,goldrare,Spain,78,82,64,78,53,81,https://wefut.com/player/14/1849/soldado
Dani Alves,84,RB,goldrare,Brazil,90,72,81,83,79,72,https://wefut.com/player/14/1825/dani-alves
Arda Turan,84,LM,goldrare,Turkey,74,75,84,88,49,70,https://wefut.com/player/14/1736/arda-turan
Javier Mascherano,84,CB,goldrare,Argentina,68,60,74,66,85,70,https://wefut.com/player/14/1680/javier-mascherano
Wesley Sneijder,84,CAM,goldrare,Netherlands,72,77,87,83,61,51,https://wefut.com/player/14/1552/wesley-sneijder
Andrea Barzagli,84,CB,goldrare,Italy,69,40,61,59,86,80,https://wefut.com/player/14/1267/andrea-barzagli
Diego,84,CAM,goldrare,Brazil,76,78,83,87,52,62,https://wefut.com/player/14/1221/diego
Daniele De Rossi,84,CDM,goldrare,Italy,69,75,81,78,83,84,https://wefut.com/player/14/675/daniele-de-rossi
Samuel Eto'o,84,ST,goldrare,Cameroon,91,81,69,86,50,75,https://wefut.com/player/14/166/samuel-eto-o
Isco,84,CAM,goldrare,Spain,80,73,67,58,83,83,https://wefut.com/player/14/14308/diego-godin
