Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Michael Bradley,90,CDM,goldblue,United States,80,88,90,90,86,93,https://wefut.com/player/17/22556/michael-bradley
Keita Baldé Diao,90,LW,goldblue,Senegal,99,91,90,96,45,88,https://wefut.com/player/17/20735/keita-balde-diao
Andrea Belotti,90,ST,goldblue,Italy,87,93,80,91,40,90,https://wefut.com/player/17/20732/andrea-belotti
Mohamed Salah,90,RM,goldblue,Egypt,99,91,90,96,60,85,https://wefut.com/player/17/20730/mohamed-salah
Manuel Fernandes,90,CAM,goldblue,Portugal,88,91,93,94,83,87,https://wefut.com/player/17/20685/manuel-fernandes
Marcos Acuña,90,LM,goldblue,Argentina,94,88,93,94,70,90,https://wefut.com/player/17/20661/marcos-acuna
Marquinhos,90,CB,goldblue,Brazil,81,50,83,86,94,90,https://wefut.com/player/17/20510/marquinhos
Ryad Boudebouz,90,CAM,goldblue,Algeria,85,91,93,92,45,80,https://wefut.com/player/17/20506/ryad-boudebouz
Corentin Tolisso,90,CM,goldblue,France,85,90,91,90,88,93,https://wefut.com/player/17/20502/corentin-tolisso
Sergio Ramos,90,CB,redgold,Spain,79,70,75,75,91,88,https://wefut.com/player/17/16988/sergio-ramos
Samuel Eto'o,90,ST,goldblue,Cameroon,81,95,89,92,47,85,https://wefut.com/player/17/20306/samuel-eto-o
Quaresma,90,RM,goldblue,Portugal,91,88,93,96,25,73,https://wefut.com/player/17/20305/quaresma
Wesley Sneijder,90,CAM,goldblue,Netherlands,80,91,95,94,50,78,https://wefut.com/player/17/20303/wesley-sneijder
Martin Škrtel,90,CB,goldblue,Slovakia,72,55,70,75,93,95,https://wefut.com/player/17/20300/martin-skrtel
Emil Forsberg,90,LM,goldblue,Sweden,86,90,97,95,47,88,https://wefut.com/player/17/20274/emil-forsberg
Leander Dendoncker,90,CM,goldblue,Belgium,78,87,92,88,92,93,https://wefut.com/player/17/20226/leander-dendoncker
Hakim Ziyech,90,CM,goldblue,Morocco,81,91,96,92,60,85,https://wefut.com/player/17/20214/hakim-ziyech
Andrés Guardado,90,CDM,goldblue,Mexico,89,85,92,93,82,80,https://wefut.com/player/17/20212/andres-guardado
Nicolai Jørgensen,90,ST,goldblue,Denmark,86,93,91,92,50,91,https://wefut.com/player/17/20209/nicolai-jorgensen
Jens Toornstra,90,CAM,goldblue,Netherlands,80,92,91,90,67,89,https://wefut.com/player/17/20206/jens-toornstra
Adam Lallana,90,CM,goldblue,England,81,89,92,95,73,86,https://wefut.com/player/17/20193/adam-lallana
Ander Herrera,90,CM,goldblue,Spain,79,85,91,92,80,85,https://wefut.com/player/17/20192/ander-herrera
Marcos Alonso,90,LWB,goldblue,Spain,88,88,91,92,87,92,https://wefut.com/player/17/20176/marcos-alonso
Carvajal,90,RB,goldblue,Spain,87,55,85,87,90,89,https://wefut.com/player/17/20054/carvajal
Mats Hummels,90,CB,goldif,Germany,67,64,85,83,93,87,https://wefut.com/player/17/23199/mats-hummels
Christian Eriksen,90,CAM,goldif,Denmark,82,92,97,95,58,80,https://wefut.com/player/17/23196/christian-eriksen
Mauro Icardi,90,ST,goldif,Argentina,86,93,79,92,38,85,https://wefut.com/player/17/23145/mauro-icardi
Pepe,90,CB,goldif,Portugal,72,59,65,68,92,87,https://wefut.com/player/17/22789/pepe
Henrikh Mkhitaryan,90,CAM,goldif,Armenia,88,91,95,94,73,89,https://wefut.com/player/17/22787/henrikh-mkhitaryan
Arturo Vidal,90,CM,goldif,Chile,80,91,90,90,92,91,https://wefut.com/player/17/20561/arturo-vidal
Leonardo Bonucci,90,CB,goldif,Italy,73,65,78,80,92,90,https://wefut.com/player/17/20253/leonardo-bonucci
Heung Min Son,90,CAM,goldif,Korea Republic,94,95,92,93,47,87,https://wefut.com/player/17/20249/heung-min-son
Alexandre Lacazette,90,ST,goldif,France,91,93,89,94,48,89,https://wefut.com/player/17/20245/alexandre-lacazette
Ricardo Pereira,90,RB,goldblue,Portugal,95,80,91,92,89,84,https://wefut.com/player/17/20491/ricardo-pereira
Omar Al Soma,90,ST,goldif,Belgium,96,95,92,94,53,73,https://wefut.com/player/17/20029/dries-mertens
Diego Costa,90,ST,goldif,Spain,81,93,82,89,50,93,https://wefut.com/player/17/19688/diego-costa
Ángel Di María,90,RW,goldif,Argentina,90,88,90,92,57,82,https://wefut.com/player/17/19554/angel-di-maria
Isco,90,CM,goldif,Spain,78,91,92,93,56,80,https://wefut.com/player/17/19550/isco
Paulo Dybala,90,CAM,goldif,Argentina,92,92,89,95,35,80,https://wefut.com/player/17/19418/paulo-dybala
Arjen Robben,90,RM,goldif,Netherlands,89,91,89,93,44,73,https://wefut.com/player/17/19410/arjen-robben
Kevin De Bruyne,90,CM,goldif,Belgium,79,87,90,89,45,80,https://wefut.com/player/17/19290/kevin-de-bruyne
Antoine Griezmann,90,ST,goldif,France,88,90,85,90,40,75,https://wefut.com/player/17/18900/antoine-griezmann
Harry Kane,90,ST,goldif,England,79,94,87,90,55,91,https://wefut.com/player/17/18862/harry-kane
Edinson Cavani,90,ST,goldif,Uruguay,82,93,87,90,56,90,https://wefut.com/player/17/18533/edinson-cavani
Gonzalo Higuaín,90,ST,goldif,Argentina,81,91,71,86,27,78,https://wefut.com/player/17/18461/gonzalo-higuain
Eden Hazard,90,LW,goldif,Belgium,91,85,85,93,35,68,https://wefut.com/player/17/18359/eden-hazard
Alexis Sánchez,90,ST,goldif,Chile,88,89,85,90,42,84,https://wefut.com/player/17/18357/alexis-sanchez
Paul Pogba,90,CM,goldif,France,79,85,89,90,78,90,https://wefut.com/player/17/16251/paul-pogba
Thiago Silva,90,CB,goldif,Brazil,75,64,77,77,92,83,https://wefut.com/player/17/16248/thiago-silva
Sergio Ramos,90,CB,goldif,Spain,79,70,75,75,91,88,https://wefut.com/player/17/16007/sergio-ramos
Sergio Agüero,90,ST,goldif,Argentina,90,90,78,91,26,74,https://wefut.com/player/17/15992/sergio-aguero
Robert Lewandowski,90,ST,goldrare,Poland,81,87,74,85,38,82,https://wefut.com/player/17/4133/robert-lewandowski
Jérôme Boateng,90,CB,goldrare,Germany,79,50,72,68,90,85,https://wefut.com/player/17/3472/jerome-boateng
Gareth Bale,90,RW,goldrare,Wales,94,87,84,86,57,76,https://wefut.com/player/17/2472/gareth-bale
Zlatan Ibrahimović,90,ST,goldrare,Sweden,72,90,81,85,31,86,https://wefut.com/player/17/186/zlatan-ibrahimovic
Kylian Mbappe Lottin,89,ST,whitepurple,France,91,91,87,92,60,87,https://wefut.com/player/17/20130/kylian-mbappe-lottin
Heung Min Son,89,LM,whitepurple,Korea Republic,93,94,90,92,44,84,https://wefut.com/player/17/20052/heung-min-son
Diego Costa,89,ST,whitepurple,Spain,80,92,78,87,47,92,https://wefut.com/player/17/18355/diego-costa
Marco Reus,90,ST,goldif,Germany,92,89,90,91,48,74,https://wefut.com/player/17/20244/marco-reus
Arturo Vidal,89,CDM,promo,Chile,79,88,87,87,90,89,https://wefut.com/player/17/19570/arturo-vidal
Edinson Cavani,89,ST,promo,Uruguay,81,92,82,88,52,87,https://wefut.com/player/17/18532/edinson-cavani
Antoine Griezmann,89,ST,promo,France,87,88,82,89,34,71,https://wefut.com/player/17/16157/antoine-griezmann
Mats Hummels,89,CB,onestowatch,Germany,66,62,82,80,92,85,https://wefut.com/player/17/15608/mats-hummels
Pepe,89,CB,redmotm,Portugal,71,55,60,64,91,85,https://wefut.com/player/17/20786/pepe
Lorenzo Insigne,89,LW,redgold,Italy,95,87,90,94,38,70,https://wefut.com/player/17/20469/lorenzo-insigne
Marek Hamšik,89,CM,redgold,Slovakia,80,90,91,92,80,86,https://wefut.com/player/17/20465/marek-hamsik
Coutinho,89,CM,redgold,Brazil,86,86,92,93,42,75,https://wefut.com/player/17/20422/coutinho
Leonardo Bonucci,89,CB,redgold,Italy,72,62,74,77,91,88,https://wefut.com/player/17/19781/leonardo-bonucci
Philipp Lahm,89,RB,redgold,Germany,70,62,88,88,89,70,https://wefut.com/player/17/19734/philipp-lahm
Isco,89,CM,redgold,Spain,77,89,91,92,53,76,https://wefut.com/player/17/19715/isco
Thiago,89,CM,redgold,Spain,78,88,92,94,70,76,https://wefut.com/player/17/19526/thiago
Marco Verratti,89,CM,redgold,Italy,73,72,91,94,88,80,https://wefut.com/player/17/19525/marco-verratti
Romelu Lukaku,89,ST,redgold,Belgium,87,92,84,87,46,92,https://wefut.com/player/17/19506/romelu-lukaku
Mauro Icardi,89,ST,redgold,Argentina,85,92,77,90,35,83,https://wefut.com/player/17/19483/mauro-icardi
Pierre-Emerick Aubameyang,89,ST,redgold,Gabon,98,89,84,86,43,80,https://wefut.com/player/17/19460/pierre-emerick-aubameyang
Cesc Fàbregas,89,CM,redgold,Spain,66,86,93,90,74,77,https://wefut.com/player/17/19432/cesc-fabregas
Paulo Dybala,89,CAM,redgold,Argentina,91,91,87,94,33,77,https://wefut.com/player/17/19081/paulo-dybala
Mats Hummels,89,CB,redgold,Germany,66,62,82,80,92,85,https://wefut.com/player/17/19054/mats-hummels
Dries Mertens,89,ST,redgold,Belgium,95,94,91,93,50,70,https://wefut.com/player/17/19040/dries-mertens
Arjen Robben,89,RM,redgold,Netherlands,88,89,87,92,40,70,https://wefut.com/player/17/19011/arjen-robben
Giorgio Chiellini,89,CB,redgold,Italy,75,50,57,63,92,89,https://wefut.com/player/17/19008/giorgio-chiellini
Toni Kroos,89,CM,redgold,Germany,46,83,90,82,74,73,https://wefut.com/player/17/18162/toni-kroos
David Villa,89,ST,promo2,Spain,87,93,83,89,40,79,https://wefut.com/player/17/19345/david-villa
Laurent Blanc,89,CB,legend,France,80,65,69,78,90,84,https://wefut.com/player/17/11426/laurent-blanc
Michael Laudrup,89,CAM,legend,Denmark,85,73,87,89,38,64,https://wefut.com/player/17/11312/michael-laudrup
Gary Lineker,89,ST,legend,England,86,87,69,80,28,75,https://wefut.com/player/17/9706/gary-lineker
Bobby Moore,89,CB,legend,England,71,62,79,74,90,84,https://wefut.com/player/17/4495/bobby-moore
Gheorghe Hagi,89,CAM,legend,Romania,84,85,88,85,42,66,https://wefut.com/player/17/1873/gheorghe-hagi
George Weah,89,ST,legend,Liberia,93,87,77,85,44,81,https://wefut.com/player/17/1710/george-weah
Fernando Hierro,89,CB,legend,Spain,70,67,70,72,89,83,https://wefut.com/player/17/1530/fernando-hierro
Pavel Nedvěd,89,LM,legend,Czech Republic,83,83,85,87,46,80,https://wefut.com/player/17/77/pavel-nedved
Fabio Cannavaro,89,CB,legend,Italy,73,39,57,65,91,81,https://wefut.com/player/17/33/fabio-cannavaro
Marcel Desailly,89,CB,legend,France,82,51,64,66,88,88,https://wefut.com/player/17/30/marcel-desailly
Paul Scholes,89,CM,legend,England,69,85,89,78,64,79,https://wefut.com/player/17/12/paul-scholes
Ryan Giggs,89,LM,legend,Wales,90,78,87,88,41,67,https://wefut.com/player/17/10/ryan-giggs
Alan Shearer,89,ST,legend,England,78,90,77,76,50,84,https://wefut.com/player/17/5/alan-shearer
Scott Sinclair,89,LM,goldblue,England,95,93,85,92,50,82,https://wefut.com/player/17/20756/scott-sinclair
Marcus Berg,89,ST,goldblue,Sweden,83,95,84,90,45,90,https://wefut.com/player/17/20749/marcus-berg
Taison,89,LM,goldblue,Brazil,98,90,89,95,57,75,https://wefut.com/player/17/20747/taison
Diego Buonanotte,89,CAM,goldblue,Argentina,85,85,92,93,34,63,https://wefut.com/player/17/20745/diego-buonanotte
Darijo Srna,89,RB,goldblue,Croatia,82,88,94,88,90,88,https://wefut.com/player/17/20742/darijo-srna
José Callejón,89,RW,goldblue,Spain,96,90,84,91,47,80,https://wefut.com/player/17/20740/jose-callejon
Sami Khedira,89,CM,goldblue,Germany,71,85,90,85,90,92,https://wefut.com/player/17/20739/sami-khedira
Artem Dzyuba,89,ST,goldblue,Russia,80,90,84,86,45,95,https://wefut.com/player/17/20693/artem-dzyuba
Fedor Smolov,89,ST,goldblue,Russia,92,92,83,89,44,85,https://wefut.com/player/17/20686/fedor-smolov
Manu Trigueros,89,CM,goldblue,Spain,79,82,90,91,72,80,https://wefut.com/player/17/20652/manu-trigueros
Marco Reus,89,LW,redgold,Germany,91,87,88,89,45,70,https://wefut.com/player/17/16995/marco-reus
Pizzi,89,CM,goldblue,Portugal,87,90,91,92,67,80,https://wefut.com/player/17/20541/pizzi
Nélson Semedo,89,RB,goldblue,Portugal,98,70,90,92,87,88,https://wefut.com/player/17/20537/nelson-semedo
Kylian Mbappe Lottin,89,ST,goldblue,France,91,91,87,92,60,87,https://wefut.com/player/17/20504/kylian-mbappe-lottin
Fabinho,89,CDM,goldblue,Brazil,82,78,86,87,89,90,https://wefut.com/player/17/20500/fabinho
Mahmoud Kahraba,89,LM,goldblue,Egypt,94,86,89,92,47,84,https://wefut.com/player/17/20326/mahmoud-kahraba
Anderson Talisca,89,CAM,goldblue,Brazil,83,90,91,89,72,84,https://wefut.com/player/17/20304/anderson-talisca
Timo Werner,89,ST,goldblue,Germany,98,94,85,92,40,81,https://wefut.com/player/17/20283/timo-werner
Niklas Süle,89,CB,goldblue,Germany,64,60,60,60,93,90,https://wefut.com/player/17/20271/niklas-sule
Pozuelo,89,CAM,goldblue,Spain,72,90,93,92,77,85,https://wefut.com/player/17/20234/pozuelo
Héctor Moreno,89,CB,goldblue,Mexico,75,70,80,80,92,90,https://wefut.com/player/17/20211/hector-moreno
Davy Klaassen,89,CM,goldblue,Netherlands,80,90,85,89,79,89,https://wefut.com/player/17/20207/davy-klaassen
Gylfi Sigurðsson,89,CAM,goldblue,Iceland,75,91,90,88,63,80,https://wefut.com/player/17/20195/gylfi-sigurdsson
Michael Keane,89,CB,goldblue,England,77,60,80,80,93,91,https://wefut.com/player/17/20191/michael-keane
Antonio Valencia,89,RB,goldblue,Ecuador,92,80,90,90,88,92,https://wefut.com/player/17/20190/antonio-valencia
Kyle Walker,89,RB,goldblue,England,96,77,91,85,88,90,https://wefut.com/player/17/20174/kyle-walker
Jonathan Viera,89,CM,goldblue,Spain,86,84,90,92,35,75,https://wefut.com/player/17/20058/jonathan-viera
Danilo Pereira,89,CDM,goldblue,Portugal,73,70,78,85,90,93,https://wefut.com/player/17/20057/danilo-pereira
Ángel Di María,89,RW,motm,Argentina,89,86,89,91,53,78,https://wefut.com/player/17/19388/angel-di-maria
Harry Kane,89,ST,motm,England,78,93,85,89,52,90,https://wefut.com/player/17/18562/harry-kane
Ciro Immobile,89,ST,goldif,Italy,88,93,81,93,53,90,https://wefut.com/player/17/23237/ciro-immobile
Jonas,89,ST,goldif,Brazil,77,92,88,93,48,78,https://wefut.com/player/17/23146/jonas
Christian Eriksen,89,CAM,goldif,Denmark,81,90,96,93,55,77,https://wefut.com/player/17/22784/christian-eriksen
Henrikh Mkhitaryan,89,CM,goldif,Armenia,87,89,92,93,71,87,https://wefut.com/player/17/20562/henrikh-mkhitaryan
Bruno,89,CM,goldblue,Spain,56,80,90,83,86,87,https://wefut.com/player/17/20641/bruno
Konstantinos Mitroglou,89,CM,goldif,Slovakia,80,90,91,92,80,86,https://wefut.com/player/17/20345/marek-hamsik
Coutinho,89,CM,goldif,Brazil,86,86,92,93,42,75,https://wefut.com/player/17/20154/coutinho
Leonardo Bonucci,89,CB,goldif,Italy,72,62,74,77,91,88,https://wefut.com/player/17/19652/leonardo-bonucci
Philipp Lahm,89,RB,goldif,Germany,70,62,88,88,89,70,https://wefut.com/player/17/19406/philipp-lahm
Isco,89,CM,goldif,Spain,77,89,91,92,53,76,https://wefut.com/player/17/19370/isco
Thiago,89,CM,goldif,Spain,78,88,92,94,70,76,https://wefut.com/player/17/19319/thiago
Marco Verratti,89,CM,goldif,Italy,73,72,91,94,88,80,https://wefut.com/player/17/19318/marco-verratti
Romelu Lukaku,89,ST,goldif,Belgium,87,92,84,87,46,92,https://wefut.com/player/17/19294/romelu-lukaku
Mauro Icardi,89,ST,goldif,Argentina,85,92,77,90,35,83,https://wefut.com/player/17/19119/mauro-icardi
Pierre-Emerick Aubameyang,89,ST,goldif,Gabon,98,89,84,86,43,80,https://wefut.com/player/17/18899/pierre-emerick-aubameyang
Cesc Fàbregas,89,CM,goldif,Spain,66,86,93,90,74,77,https://wefut.com/player/17/18857/cesc-fabregas
Paulo Dybala,89,CAM,goldif,Argentina,91,91,87,94,33,77,https://wefut.com/player/17/18538/paulo-dybala
Dries Mertens,89,ST,goldif,Belgium,95,94,91,93,50,70,https://wefut.com/player/17/18465/dries-mertens
Alexis Sánchez,89,ST,goldif,Chile,87,86,83,89,41,81,https://wefut.com/player/17/18356/alexis-sanchez
Mats Hummels,89,CB,goldif,Germany,66,62,82,80,92,85,https://wefut.com/player/17/18182/mats-hummels
Arjen Robben,89,RM,goldif,Netherlands,88,89,87,92,40,70,https://wefut.com/player/17/17573/arjen-robben
Giorgio Chiellini,89,CB,goldif,Italy,75,50,57,63,92,89,https://wefut.com/player/17/17570/giorgio-chiellini
Toni Kroos,89,CM,goldif,Germany,46,83,90,82,74,73,https://wefut.com/player/17/17266/toni-kroos
Marco Reus,89,LW,goldif,Germany,91,87,88,89,45,70,https://wefut.com/player/17/16014/marco-reus
Diego Godín,89,CB,goldif,Uruguay,66,53,70,65,90,84,https://wefut.com/player/17/15983/diego-godin
Paul Pogba,89,CDM,goldif,France,78,82,86,88,75,88,https://wefut.com/player/17/15586/paul-pogba
Kevin De Bruyne,89,CM,goldif,Belgium,78,85,87,86,42,77,https://wefut.com/player/17/15538/kevin-de-bruyne
Jérôme Boateng,89,CB,goldrare,Germany,78,50,72,67,89,84,https://wefut.com/player/17/18722/jerome-boateng
Gonzalo Higuaín,89,ST,goldrare,Argentina,80,87,69,83,24,75,https://wefut.com/player/17/18437/gonzalo-higuain
Lorenzo Insigne,89,LW,goldif,Italy,95,87,90,94,38,70,https://wefut.com/player/17/20350/lorenzo-insigne
Marek Hamšik,89,CM,goldrare,Croatia,74,75,86,89,72,66,https://wefut.com/player/17/2682/luka-modric
Mesut Özil,89,CAM,goldrare,Germany,72,74,86,86,24,58,https://wefut.com/player/17/2632/mesut-ozil
Thiago Silva,89,CB,goldrare,Brazil,74,57,73,73,90,79,https://wefut.com/player/17/1722/thiago-silva
Sergio Ramos,89,CB,goldrare,Spain,78,63,70,70,87,83,https://wefut.com/player/17/1261/sergio-ramos
Sergio Agüero,89,ST,goldrare,Argentina,89,88,75,89,23,70,https://wefut.com/player/17/1201/sergio-aguero
Fernando Torres,88,ST,promo2,Spain,89,89,78,88,38,80,https://wefut.com/player/17/19347/fernando-torres
Casemiro,88,CDM,promo,Brazil,67,86,89,86,90,91,https://wefut.com/player/17/19572/casemiro
Stephan El Shaarawy,88,CAM,premiumsbc,Italy,92,88,84,93,47,75,https://wefut.com/player/17/19363/stephan-el-shaarawy
Pierre-Emerick Aubameyang,88,ST,bluepurple,Gabon,97,88,79,85,40,75,https://wefut.com/player/17/18737/pierre-emerick-aubameyang
Thomas Müller,88,CF,bluepurple,Germany,79,86,79,80,48,74,https://wefut.com/player/17/16244/thomas-muller
Arturo Vidal,88,CM,bluepurple,Chile,78,85,84,84,87,86,https://wefut.com/player/17/16238/arturo-vidal
Thomas Müller,88,CF,halloween,Germany,79,86,79,80,48,74,https://wefut.com/player/17/15725/thomas-muller
Arturo Vidal,88,CDM,bluemotm,Chile,78,86,83,83,87,87,https://wefut.com/player/17/19104/arturo-vidal
Alexandre Lacazette,88,ST,bluemotm,France,89,91,85,91,43,85,https://wefut.com/player/17/18372/alexandre-lacazette
Ángel Di María,88,RW,bluemotm,Argentina,88,84,87,90,50,74,https://wefut.com/player/17/18371/angel-di-maria
Ivan Perišić,88,LM,redgold,Croatia,89,90,89,90,55,87,https://wefut.com/player/17/20466/ivan-perisic
Kalidou Koulibaly,88,CB,redgold,Senegal,80,43,65,80,93,93,https://wefut.com/player/17/20448/kalidou-koulibaly
Jonas,88,ST,redgold,Brazil,76,91,86,91,45,75,https://wefut.com/player/17/20420/jonas
Edin Džeko,88,ST,redgold,Bosnia Herzegovina,72,91,84,86,45,86,https://wefut.com/player/17/20397/edin-dzeko
Florian Thauvin,88,RW,redgold,France,87,91,90,91,52,83,https://wefut.com/player/17/20378/florian-thauvin
James Rodríguez,88,CM,redgold,Colombia,77,89,88,87,44,72,https://wefut.com/player/17/20377/james-rodriguez
Ciro Immobile,88,ST,redgold,Italy,87,91,77,90,50,87,https://wefut.com/player/17/19794/ciro-immobile
Christian Benteke,88,ST,redgold,Belgium,83,91,84,89,47,91,https://wefut.com/player/17/19787/christian-benteke
Yannick Carrasco,88,LM,redgold,Belgium,93,89,86,92,40,73,https://wefut.com/player/17/19764/yannick-carrasco
Eden Hazard,89,LW,goldrare,Belgium,90,82,83,92,32,65,https://wefut.com/player/17/18334/eden-hazard
Luka Modrić,89,LM,redgold,Korea Republic,92,92,87,90,40,80,https://wefut.com/player/17/19740/heung-min-son
Coutinho,88,LW,redgold,Brazil,85,83,90,91,40,72,https://wefut.com/player/17/19719/coutinho
Marek Hamšik,88,CM,redgold,Slovakia,79,89,90,90,76,82,https://wefut.com/player/17/19716/marek-hamsik
Filipe Luís,88,LB,redgold,Brazil,83,72,87,85,89,88,https://wefut.com/player/17/19711/filipe-luis
Lorenzo Insigne,88,LW,redgold,Italy,94,85,89,93,35,65,https://wefut.com/player/17/19515/lorenzo-insigne
Karim Benzema,88,ST,redgold,France,82,87,82,85,26,78,https://wefut.com/player/17/19462/karim-benzema
Radja Nainggolan,88,CF,redgold,Belgium,84,88,88,90,89,90,https://wefut.com/player/17/19438/radja-nainggolan
Marco Verratti,88,CM,redgold,Italy,72,70,90,93,86,78,https://wefut.com/player/17/19433/marco-verratti
Isco,88,CM,redgold,Spain,76,87,90,91,50,73,https://wefut.com/player/17/19082/isco
Romelu Lukaku,88,ST,redgold,Belgium,86,91,80,85,43,91,https://wefut.com/player/17/19039/romelu-lukaku
Paulo Dybala,88,CAM,redgold,Argentina,90,90,85,93,29,74,https://wefut.com/player/17/18163/paulo-dybala
Harry Kane,88,ST,redgold,England,77,92,83,88,50,88,https://wefut.com/player/17/18145/harry-kane
Christian Eriksen,88,CAM,redgold,Denmark,80,87,93,91,52,75,https://wefut.com/player/17/18116/christian-eriksen
Mauro Icardi,88,ST,redgold,Argentina,84,91,74,88,33,80,https://wefut.com/player/17/17064/mauro-icardi
Dries Mertens,88,ST,redgold,Belgium,94,93,89,92,48,68,https://wefut.com/player/17/17042/dries-mertens
Diego Costa,88,ST,redgold,Spain,79,90,73,85,45,91,https://wefut.com/player/17/16997/diego-costa
