Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Alexis Sánchez,86,CAM,goldif,Chile,89,87,79,91,42,70,https://wefut.com/player/15/13969/alexis-sanchez
Sergio Busquets,86,CDM,goldif,Spain,57,61,81,76,84,82,https://wefut.com/player/15/13571/sergio-busquets
Wesley Sneijder,86,CAM,goldif,Netherlands,77,87,90,87,53,68,https://wefut.com/player/15/13360/wesley-sneijder
Santi Cazorla,86,CM,goldif,Spain,76,83,90,91,38,65,https://wefut.com/player/15/13174/santi-cazorla
Jonas,86,ST,goldblue,Brazil,82,90,85,91,40,75,https://wefut.com/player/15/13075/diego-godin
Arturo Vidal,86,CM,goldif,Chile,80,79,83,83,84,85,https://wefut.com/player/15/13041/arturo-vidal
Toni Kroos,86,CM,goldif,Germany,59,83,92,86,59,70,https://wefut.com/player/15/12904/toni-kroos
Karim Benzema,86,ST,goldif,France,85,87,77,84,32,77,https://wefut.com/player/15/12873/karim-benzema
Carlos Tévez,86,ST,goldif,Argentina,87,88,79,89,49,86,https://wefut.com/player/15/12801/carlos-tevez
Ángel Di María,86,CAM,goldrare,Argentina,90,79,83,87,57,71,https://wefut.com/player/15/17390/angel-di-maria
Diego Costa,86,ST,goldrare,Spain,83,85,64,80,40,88,https://wefut.com/player/15/13831/diego-costa
Jérôme Boateng,86,CB,goldrare,Germany,79,50,68,70,84,82,https://wefut.com/player/15/13830/jerome-boateng
Mario Götze,86,CAM,goldrare,Germany,80,76,83,90,36,63,https://wefut.com/player/15/13829/mario-gotze
James Rodríguez,86,CAM,goldrare,Colombia,80,80,84,85,40,72,https://wefut.com/player/15/7015/james-rodriguez
Neymar,86,LW,goldrare,Brazil,90,80,72,92,30,58,https://wefut.com/player/15/5863/neymar
Thomas Müller,86,RM,goldrare,Germany,81,84,82,80,46,72,https://wefut.com/player/15/5548/thomas-muller
Marco Reus,86,LM,goldrare,Germany,91,86,84,86,33,65,https://wefut.com/player/15/5238/marco-reus
Ángel Di María,86,CAM,goldrare,Argentina,90,79,83,87,57,71,https://wefut.com/player/15/4520/angel-di-maria
Edinson Cavani,86,ST,goldrare,Uruguay,79,85,70,80,41,82,https://wefut.com/player/15/4012/edinson-cavani
Mats Hummels,86,CB,goldrare,Germany,66,59,75,71,88,78,https://wefut.com/player/15/3923/mats-hummels
Mesut Özil,86,CAM,goldrare,Germany,75,74,86,87,27,58,https://wefut.com/player/15/3567/mesut-ozil
Sergio Agüero,86,ST,goldrare,Argentina,88,86,77,88,28,66,https://wefut.com/player/15/1823/sergio-aguero
Vincent Kompany,86,CB,goldrare,Belgium,73,56,69,67,87,81,https://wefut.com/player/15/1222/vincent-kompany
Wayne Rooney,86,ST,goldrare,England,76,87,82,83,44,87,https://wefut.com/player/15/605/wayne-rooney
Yaya Touré,86,CM,goldrare,Ivory Coast,76,82,81,79,80,90,https://wefut.com/player/15/243/yaya-toure
Xavi,86,CM,goldrare,Spain,66,72,91,85,60,58,https://wefut.com/player/15/142/xavi
Obafemi Martins,85,ST,goldblue,Nigeria,98,88,73,85,40,77,https://wefut.com/player/15/17032/obafemi-martins
Michael Bradley,85,CM,goldblue,United States,73,72,85,82,80,90,https://wefut.com/player/15/17028/michael-bradley
Frank Lampard,85,CM,goldblue,England,50,95,87,81,70,80,https://wefut.com/player/15/17013/frank-lampard
Diego Godín,86,CB,goldif,Uruguay,69,50,66,63,93,84,https://wefut.com/player/15/13075/diego-godin
Luuk de Jong,85,ST,goldblue,Netherlands,72,94,82,82,55,87,https://wefut.com/player/15/14818/luuk-de-jong
Georginio Wijnaldum,85,CM,goldblue,Netherlands,89,84,80,92,70,82,https://wefut.com/player/15/14814/georginio-wijnaldum
Gonzalo Rodríguez,85,CB,goldblue,Argentina,72,55,70,70,88,85,https://wefut.com/player/15/14804/gonzalo-rodriguez
Maxwell,85,LB,goldblue,Brazil,80,75,86,85,85,80,https://wefut.com/player/15/14779/maxwell
Vitolo,85,LM,goldblue,Spain,84,85,88,90,35,80,https://wefut.com/player/15/14737/vitolo
Patrick Herrmann,85,RM,goldblue,Germany,98,82,83,90,40,70,https://wefut.com/player/15/14678/patrick-herrmann
Maxime Gonalons,85,CDM,goldblue,France,71,64,77,78,86,89,https://wefut.com/player/15/14518/maxime-gonalons
Morgan Schneiderlin,85,CDM,goldblue,France,72,68,76,77,84,87,https://wefut.com/player/15/14517/morgan-schneiderlin
Tiago,85,CM,goldblue,Portugal,67,71,84,78,74,83,https://wefut.com/player/15/14515/tiago
Demba Ba,85,ST,goldblue,Senegal,82,87,70,82,50,84,https://wefut.com/player/15/14508/demba-ba
İlkay Gündoğan,85,CM,pink,Germany,82,73,88,89,70,73,https://wefut.com/player/15/15630/ilkay-gundogan
Daniel Sturridge,85,ST,pink,England,91,86,72,86,34,74,https://wefut.com/player/15/14862/daniel-sturridge
Pedro,85,LW,motm,Spain,86,83,84,90,40,65,https://wefut.com/player/15/17393/pedro
Marek Hamšik,85,CAM,motm,Slovakia,76,85,86,85,61,74,https://wefut.com/player/15/14315/marek-hamsik
Hulk,85,RW,purple,Brazil,84,95,84,87,50,91,https://wefut.com/player/15/14635/hulk
Alexandre Lacazette,85,ST,purple,France,91,89,79,89,47,84,https://wefut.com/player/15/14468/alexandre-lacazette
Arda Turan,85,LM,goldif,Turkey,78,76,86,89,65,75,https://wefut.com/player/15/17974/arda-turan
Miralem Pjanić,85,CM,goldif,Bosnia Herzegovina,74,82,90,89,67,72,https://wefut.com/player/15/17839/miralem-pjanic
Dani Alves,85,RB,goldif,Brazil,88,73,87,86,84,74,https://wefut.com/player/15/15199/dani-alves
Nicolás Otamendi,85,CB,goldif,Argentina,74,64,68,70,93,90,https://wefut.com/player/15/15191/nicolas-otamendi
Shinji Kagawa,85,CAM,goldif,Japan,84,82,87,91,40,55,https://wefut.com/player/15/14576/shinji-kagawa
John Terry,85,CB,goldif,England,43,52,61,56,89,86,https://wefut.com/player/15/14343/john-terry
Blaise Matuidi,85,CM,goldif,France,80,71,81,80,88,86,https://wefut.com/player/15/14272/blaise-matuidi
Sebastian Giovinco,85,CF,goldblue,Italy,98,85,92,95,37,63,https://wefut.com/player/15/17008/sebastian-giovinco
Alex Teixeira,85,CB,goldif,Spain,67,55,72,62,89,80,https://wefut.com/player/15/14233/pique
Andrea Pirlo,85,CM,goldif,Italy,44,73,93,84,57,63,https://wefut.com/player/15/14084/andrea-pirlo
Kevin De Bruyne,85,CAM,goldif,Belgium,81,87,88,87,48,74,https://wefut.com/player/15/14007/kevin-de-bruyne
Antoine Griezmann,85,ST,goldif,France,88,89,79,88,32,71,https://wefut.com/player/15/13983/antoine-griezmann
Paul Pogba,85,CM,goldif,France,78,83,82,87,76,90,https://wefut.com/player/15/13978/paul-pogba
Christian Eriksen,85,LM,goldif,Denmark,83,77,87,85,48,57,https://wefut.com/player/15/13975/christian-eriksen
Isco,85,LM,goldif,Spain,78,81,86,89,36,65,https://wefut.com/player/15/13973/isco
Ivan Rakitić,85,CM,goldif,Croatia,71,85,92,84,61,72,https://wefut.com/player/15/13173/ivan-rakitic
Oscar,85,CAM,goldif,Brazil,82,78,83,87,44,46,https://wefut.com/player/15/13102/oscar
Santi Cazorla,85,CAM,goldif,Spain,75,81,87,89,32,62,https://wefut.com/player/15/13022/santi-cazorla
Mehdi Benatia,85,CB,goldif,Morocco,76,46,56,65,92,87,https://wefut.com/player/15/13017/mehdi-benatia
Klaas-Jan Huntelaar,85,ST,goldif,Netherlands,69,89,68,74,33,76,https://wefut.com/player/15/12989/klaas-jan-huntelaar
Gonzalo Higuaín,85,ST,goldif,Argentina,82,88,69,82,31,74,https://wefut.com/player/15/12872/gonzalo-higuain
Wesley Sneijder,85,LW,goldif,Netherlands,76,85,89,86,49,65,https://wefut.com/player/15/12855/wesley-sneijder
Diego Godín,85,CB,goldif,Uruguay,68,49,64,62,89,81,https://wefut.com/player/15/12847/diego-godin
Giorgio Chiellini,85,CB,goldif,Italy,77,52,57,57,89,89,https://wefut.com/player/15/12830/giorgio-chiellini
Arturo Vidal,85,CM,goldrare,Chile,79,78,80,81,81,83,https://wefut.com/player/15/17064/arturo-vidal
Carlos Tévez,85,ST,goldrare,Argentina,86,86,78,87,46,84,https://wefut.com/player/15/15781/carlos-tevez
Cesc Fàbregas,85,CM,goldrare,Spain,69,80,90,82,64,65,https://wefut.com/player/15/13835/cesc-fabregas
Xabi Alonso,85,CDM,goldrare,Spain,56,73,87,70,79,72,https://wefut.com/player/15/13833/xabi-alonso
Alexis Sánchez,85,RW,goldrare,Chile,88,85,77,88,39,68,https://wefut.com/player/15/13832/alexis-sanchez
Mario Götze,85,CAM,goldrare,Germany,80,74,82,89,35,63,https://wefut.com/player/15/6147/mario-gotze
Sergio Busquets,85,CDM,goldrare,Spain,56,59,78,75,81,80,https://wefut.com/player/15/5525/sergio-busquets
Jérôme Boateng,85,CB,goldrare,Germany,77,50,66,69,83,82,https://wefut.com/player/15/4524/jerome-boateng
Edin Džeko,85,ST,goldif,Bosnia Herzegovina,73,89,73,84,58,69,https://wefut.com/player/15/4270/toni-kroos
Arturo Vidal,85,CM,goldrare,Chile,79,78,80,81,81,83,https://wefut.com/player/15/4221/arturo-vidal
Diego Costa,85,ST,goldrare,Spain,82,83,63,79,40,88,https://wefut.com/player/15/4017/diego-costa
Juan Mata,85,CAM,goldrare,Spain,74,75,84,87,31,60,https://wefut.com/player/15/3833/juan-mata
Javi Martinez,85,CB,goldrare,Spain,53,61,72,68,84,85,https://wefut.com/player/15/3730/javi-martinez
Karim Benzema,85,ST,goldrare,France,84,84,75,82,30,74,https://wefut.com/player/15/2606/karim-benzema
Carlos Tévez,85,ST,goldrare,Argentina,86,86,78,87,46,84,https://wefut.com/player/15/1355/carlos-tevez
Aurélien Chedjou,84,CB,goldblue,Cameroon,75,65,70,70,86,88,https://wefut.com/player/15/14828/aurelien-chedjou
Mauro Icardi,84,ST,goldblue,Argentina,87,92,70,85,42,82,https://wefut.com/player/15/14801/mauro-icardi
Alessandro Florenzi,84,RB,goldblue,Italy,84,81,77,83,74,80,https://wefut.com/player/15/14793/alessandro-florenzi
Grzegorz Krychowiak,84,CDM,goldblue,Poland,65,62,77,65,85,92,https://wefut.com/player/15/14728/grzegorz-krychowiak
Yannick Bolasie,84,LM,goldblue,DR Congo,93,81,80,92,43,89,https://wefut.com/player/15/14598/yannick-bolasie
Nolito,84,LW,goldblue,Spain,84,83,80,88,43,72,https://wefut.com/player/15/14507/nolito
Jordan Henderson,84,CM,goldblue,England,80,74,84,81,76,83,https://wefut.com/player/15/14503/jordan-henderson
Seydou Doumbia,84,ST,pink,Ivory Coast,96,86,70,86,40,75,https://wefut.com/player/15/15632/seydou-doumbia
Quaresma,84,RW,pink,Portugal,88,86,88,92,33,70,https://wefut.com/player/15/15624/quaresma
Clint Dempsey,84,ST,motm,United States,76,89,82,88,50,83,https://wefut.com/player/15/15788/clint-dempsey
Mario Gomez,84,ST,motm,Germany,77,88,64,75,35,83,https://wefut.com/player/15/14341/mario-gomez
Dries Mertens,84,LM,motm,Belgium,90,83,86,90,40,58,https://wefut.com/player/15/14339/dries-mertens
John Terry,84,CB,motm,England,42,51,58,53,88,83,https://wefut.com/player/15/14145/john-terry
Javier Mascherano,84,CDM,goldif,Argentina,70,61,72,72,88,84,https://wefut.com/player/15/15192/javier-mascherano
Nicolás Otamendi,84,CB,goldif,Argentina,73,62,65,67,90,87,https://wefut.com/player/15/14482/nicolas-otamendi
Dani Alves,84,RB,goldif,Brazil,87,71,84,84,80,70,https://wefut.com/player/15/14420/dani-alves
Hulk,84,ST,goldif,Brazil,83,91,81,83,45,88,https://wefut.com/player/15/14278/hulk
João Moutinho,84,CAM,goldif,Portugal,75,77,87,85,73,74,https://wefut.com/player/15/14235/joao-moutinho
Toni Kroos,85,CM,goldrare,Germany,58,81,89,84,58,69,https://wefut.com/player/15/4270/toni-kroos
Antonio Candreva,84,RW,goldif,Italy,86,83,83,87,60,76,https://wefut.com/player/15/14083/antonio-candreva
Alexandre Lacazette,84,ST,goldif,France,90,88,76,88,43,79,https://wefut.com/player/15/13986/alexandre-lacazette
Antoine Griezmann,84,ST,goldif,France,87,85,78,86,31,70,https://wefut.com/player/15/13984/antoine-griezmann
Carlos Vela,84,RW,goldif,Mexico,88,83,77,88,33,69,https://wefut.com/player/15/13982/carlos-vela
Kevin De Bruyne,84,CM,goldif,Belgium,80,85,85,85,45,71,https://wefut.com/player/15/13981/kevin-de-bruyne
Shinji Kagawa,84,CAM,goldif,Japan,83,79,82,89,36,52,https://wefut.com/player/15/13979/shinji-kagawa
Nemanja Vidić,84,CB,goldif,Serbia,53,41,57,52,87,86,https://wefut.com/player/15/13097/nemanja-vidic
Pedro,84,LW,goldif,Spain,85,80,81,86,38,62,https://wefut.com/player/15/13043/pedro
Miralem Pjanić,84,CM,goldif,Bosnia Herzegovina,73,79,87,86,65,69,https://wefut.com/player/15/12986/miralem-pjanic
Blaise Matuidi,84,CM,goldif,France,79,68,79,78,86,84,https://wefut.com/player/15/12868/blaise-matuidi
Marek Hamšik,84,CAM,goldif,Slovakia,75,82,84,84,59,72,https://wefut.com/player/15/12834/marek-hamsik
Edin Džeko,84,ST,goldif,Bosnia Herzegovina,72,86,71,80,37,74,https://wefut.com/player/15/12800/edin-dzeko
Ivan Rakitić,84,CM,goldif,Croatia,70,84,89,82,58,70,https://wefut.com/player/15/12780/ivan-rakitic
Miranda,84,CB,goldif,Brazil,77,50,58,58,86,82,https://wefut.com/player/15/12756/miranda
Arda Turan,84,RM,goldrare,Turkey,77,74,83,86,61,72,https://wefut.com/player/15/15780/arda-turan
Sami Khedira,84,CDM,goldrare,Germany,56,69,74,65,83,86,https://wefut.com/player/15/15078/sami-khedira
Andrea Pirlo,84,CM,goldrare,Italy,43,69,91,82,55,59,https://wefut.com/player/15/15077/andrea-pirlo
Paul Pogba,84,CM,goldrare,France,77,79,80,85,73,88,https://wefut.com/player/15/13840/paul-pogba
Christian Eriksen,84,CAM,goldrare,Denmark,82,74,84,83,47,56,https://wefut.com/player/15/13837/christian-eriksen
Isco,84,CAM,goldrare,Spain,77,77,84,87,33,63,https://wefut.com/player/15/13836/isco
Oscar,84,CAM,goldrare,Brazil,81,75,80,85,43,44,https://wefut.com/player/15/5195/oscar
Alexis Sánchez,84,RW,goldrare,Chile,88,82,75,87,39,66,https://wefut.com/player/15/4739/alexis-sanchez
Diego Godín,84,CB,goldrare,Uruguay,67,48,62,60,86,78,https://wefut.com/player/15/4263/diego-godin
Aaron Ramsey,84,CM,goldif,Wales,72,80,83,82,74,79,https://wefut.com/player/15/14217/aaron-ramsey
Jérémy Toulalan,84,CB,goldif,France,54,52,79,73,83,84,https://wefut.com/player/15/3698/mehdi-benatia
Gonzalo Higuaín,84,ST,goldrare,Argentina,81,84,68,80,30,71,https://wefut.com/player/15/2776/gonzalo-higuain
Samir Nasri,84,LM,goldrare,France,78,76,84,86,39,60,https://wefut.com/player/15/2620/samir-nasri
Cesc Fàbregas,84,CM,goldrare,Spain,68,79,88,81,64,63,https://wefut.com/player/15/2363/cesc-fabregas
Piqué,84,CB,goldrare,Spain,66,54,69,60,86,76,https://wefut.com/player/15/1777/pique
Klaas-Jan Huntelaar,84,ST,goldrare,Netherlands,68,85,64,72,32,73,https://wefut.com/player/15/1616/klaas-jan-huntelaar
Santi Cazorla,84,LM,goldrare,Spain,73,78,85,87,31,61,https://wefut.com/player/15/1494/santi-cazorla
Arda Turan,84,LM,goldrare,Turkey,77,74,83,86,61,72,https://wefut.com/player/15/1397/arda-turan
Wesley Sneijder,84,CAM,goldrare,Netherlands,75,80,87,84,48,63,https://wefut.com/player/15/1236/wesley-sneijder
Giorgio Chiellini,84,CB,goldrare,Italy,76,50,55,56,87,86,https://wefut.com/player/15/1155/giorgio-chiellini
Daniele De Rossi,84,CDM,goldrare,Italy,69,71,79,75,82,84,https://wefut.com/player/15/535/daniele-de-rossi
Xabi Alonso,84,CDM,goldrare,Spain,55,71,86,68,78,72,https://wefut.com/player/15/331/xabi-alonso
Andrea Pirlo,84,CM,goldrare,Italy,43,69,91,82,55,59,https://wefut.com/player/15/117/andrea-pirlo
Alejandro Domínguez,83,CAM,goldblue,Argentina,76,86,85,87,40,70,https://wefut.com/player/15/14830/alejandro-dominguez
Nabil Fékir,83,ST,goldblue,France,89,81,80,87,40,80,https://wefut.com/player/15/14788/nabil-fekir
Thiago Neves,83,CAM,goldblue,Brazil,82,83,84,82,40,70,https://wefut.com/player/15/14687/thiago-neves
Alexander Meier,83,ST,goldblue,Germany,67,89,82,78,60,81,https://wefut.com/player/15/14521/alexander-meier
Karim Bellarabi,83,RM,goldblue,Germany,94,78,77,87,40,68,https://wefut.com/player/15/14520/karim-bellarabi
Stefan de Vrij,83,CB,goldblue,Netherlands,71,50,67,71,85,82,https://wefut.com/player/15/14514/stefan-de-vrij
Clint Dempsey,83,ST,motm,United States,75,86,80,86,47,80,https://wefut.com/player/15/15425/clint-dempsey
Mario Gomez,83,ST,motm,Germany,76,86,62,72,32,81,https://wefut.com/player/15/13489/mario-gomez
Nani,83,RM,goldif,Portugal,86,84,83,89,30,67,https://wefut.com/player/15/17841/nani
Ricardo Rodriguez,83,LB,goldif,Switzerland,79,67,83,83,87,83,https://wefut.com/player/15/17836/ricardo-rodriguez
Fernandinho,83,CM,goldif,Brazil,79,77,85,84,75,77,https://wefut.com/player/15/17563/fernandinho
André Schürrle,83,ST,goldif,Germany,90,87,83,87,42,71,https://wefut.com/player/15/14765/andre-schurrle
Jack Wilshere,83,CM,goldif,England,78,76,87,88,66,81,https://wefut.com/player/15/14763/jack-wilshere
Neven Subotić,83,CB,goldif,Serbia,72,60,61,58,86,82,https://wefut.com/player/15/14446/neven-subotic
Diego,83,CAM,goldif,Brazil,76,76,88,87,41,66,https://wefut.com/player/15/14426/diego
Ezequiel Lavezzi,83,LW,goldif,Argentina,88,82,77,87,34,75,https://wefut.com/player/15/14350/ezequiel-lavezzi
Hernanes,83,CAM,goldif,Brazil,72,84,85,87,65,75,https://wefut.com/player/15/14346/hernanes
David Alaba,83,CB,goldif,Austria,87,74,83,83,83,75,https://wefut.com/player/15/14214/david-alaba
Salomón Rondón,83,ST,goldif,Venezuela,83,89,62,80,39,86,https://wefut.com/player/15/14179/salomon-rondon
David Luiz,83,CB,goldif,Brazil,78,68,74,73,83,81,https://wefut.com/player/15/14174/david-luiz
Coutinho,83,CAM,goldif,Brazil,83,78,85,90,38,54,https://wefut.com/player/15/14154/coutinho
Naldo,83,CB,goldif,Brazil,75,61,67,59,90,83,https://wefut.com/player/15/13989/naldo
Nicolás Otamendi,83,CB,goldif,Argentina,72,58,62,65,88,84,https://wefut.com/player/15/13988/nicolas-otamendi
Alexandre Lacazette,83,ST,goldif,France,89,86,73,87,42,77,https://wefut.com/player/15/13987/alexandre-lacazette
Dušan Tadić,83,LW,goldif,Serbia,76,74,88,84,39,69,https://wefut.com/player/15/13985/dusan-tadic
Dries Mertens,83,LM,goldif,Belgium,89,80,84,89,38,55,https://wefut.com/player/15/13572/dries-mertens
Nicolás Gaitán,83,LM,goldif,Argentina,85,75,84,88,45,60,https://wefut.com/player/15/13080/nicolas-gaitan
Leighton Baines,83,LB,goldif,England,78,75,86,78,83,76,https://wefut.com/player/15/12848/leighton-baines
Łukasz Piszczek,83,RB,goldif,Poland,82,68,77,76,83,84,https://wefut.com/player/15/12828/lukasz-piszczek
Kevin De Bruyne,83,CAM,goldrare,Belgium,79,81,83,83,42,70,https://wefut.com/player/15/17968/kevin-de-bruyne
Juan Cuadrado,83,RM,goldrare,Colombia,93,77,76,87,57,71,https://wefut.com/player/15/17834/juan-cuadrado
Pedro,83,LW,goldrare,Spain,84,76,78,84,37,60,https://wefut.com/player/15/17833/pedro
Edin Džeko,83,ST,goldrare,Bosnia Herzegovina,71,84,69,78,36,71,https://wefut.com/player/15/17700/edin-dzeko
Mario Mandžukić,83,ST,goldrare,Croatia,75,82,61,75,43,87,https://wefut.com/player/15/15076/mario-mandzukic
Miranda,83,CB,goldrare,Brazil,76,49,56,57,84,79,https://wefut.com/player/15/15075/miranda
Steven Gerrard,83,CAM,goldif,England,64,85,88,77,72,83,https://wefut.com/player/15/16159/steven-gerrard
André Schürrle,83,ST,goldif,Germany,75,52,76,76,84,83,https://wefut.com/player/15/13846/pablo-zabaleta
Nemanja Matić,83,CDM,goldrare,Serbia,68,70,77,75,82,87,https://wefut.com/player/15/13845/nemanja-matic
Lucas,83,RW,goldrare,Brazil,93,74,78,87,45,65,https://wefut.com/player/15/13844/lucas
Carlos Vela,83,RW,goldrare,Mexico,87,79,76,85,31,66,https://wefut.com/player/15/13843/carlos-vela
Kevin De Bruyne,83,CAM,goldrare,Belgium,79,81,83,83,42,70,https://wefut.com/player/15/13842/kevin-de-bruyne
Shinji Kagawa,83,CAM,goldrare,Japan,82,76,79,88,34,51,https://wefut.com/player/15/13841/shinji-kagawa
Juan Cuadrado,83,RM,goldrare,Colombia,93,77,76,87,57,71,https://wefut.com/player/15/13484/juan-cuadrado
Isco,83,CAM,goldrare,Spain,76,76,82,86,32,62,https://wefut.com/player/15/6792/isco
Paul Pogba,83,CM,goldrare,France,76,78,79,83,73,88,https://wefut.com/player/15/6736/paul-pogba
Juan Cuadrado,83,RM,goldrare,Colombia,93,77,76,87,57,71,https://wefut.com/player/15/6324/juan-cuadrado
Christian Eriksen,83,LM,goldrare,Denmark,81,72,83,83,47,55,https://wefut.com/player/15/5722/christian-eriksen
Pedro,83,LW,goldrare,Spain,84,76,78,84,37,60,https://wefut.com/player/15/5520/pedro
Hulk,83,RW,goldrare,Brazil,82,87,79,81,43,86,https://wefut.com/player/15/5480/hulk
İlkay Gündoğan,83,CM,goldrare,Germany,80,70,83,86,67,70,https://wefut.com/player/15/5007/ilkay-gundogan
Aaron Ramsey,83,CM,goldrare,Wales,71,78,79,80,70,77,https://wefut.com/player/15/4924/aaron-ramsey
Mario Mandžukić,83,ST,goldrare,Croatia,75,82,61,75,43,87,https://wefut.com/player/15/4208/mario-mandzukic
Edin Džeko,83,ST,goldrare,Bosnia Herzegovina,71,84,69,78,36,71,https://wefut.com/player/15/4126/edin-dzeko
Miralem Pjanić,83,CM,goldrare,Bosnia Herzegovina,72,75,85,84,63,66,https://wefut.com/player/15/4058/miralem-pjanic
Antonio Candreva,83,RW,goldrare,Italy,85,79,82,84,57,74,https://wefut.com/player/15/3322/antonio-candreva
Claudio Marchisio,83,CM,goldrare,Italy,79,76,81,83,74,79,https://wefut.com/player/15/3319/claudio-marchisio
