Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Rui Costa,88,CAM,legend,Portugal,84,80,86,86,43,82,https://wefut.com/player/16/17324/mats-hummels
Antoine Griezmann,88,ST,goldif,France,90,91,87,91,35,77,https://wefut.com/player/16/17196/antoine-griezmann
James Rodríguez,88,CAM,goldif,Colombia,79,88,86,87,41,75,https://wefut.com/player/16/17170/james-rodriguez
Cesc Fàbregas,88,CDM,goldif,Spain,69,82,91,83,70,68,https://wefut.com/player/16/17145/cesc-fabregas
Paul Pogba,88,CM,goldif,France,79,84,86,89,77,90,https://wefut.com/player/16/17144/paul-pogba
Thomas Müller,88,CAM,goldif,Germany,79,88,85,83,48,77,https://wefut.com/player/16/16711/thomas-muller
Ángel Di María,88,RW,goldif,Argentina,90,86,90,90,53,76,https://wefut.com/player/16/16682/angel-di-maria
Ángel Di María,88,RW,goldif,Argentina,90,86,90,90,53,76,https://wefut.com/player/16/16207/angel-di-maria
Gonzalo Higuaín,88,ST,goldif,Argentina,83,90,72,86,28,77,https://wefut.com/player/16/16203/gonzalo-higuain
Diego Godín,88,CB,goldif,Uruguay,72,57,68,66,91,87,https://wefut.com/player/16/16070/diego-godin
Luka Modrić,88,CM,goldif,Croatia,77,78,87,90,73,70,https://wefut.com/player/16/15913/luka-modric
Karim Benzema,88,ST,goldif,France,85,88,80,85,25,80,https://wefut.com/player/16/14628/karim-benzema
Gareth Bale,88,RW,goldif,Wales,95,86,85,86,65,82,https://wefut.com/player/16/14627/gareth-bale
Philipp Lahm,88,RB,goldif,Germany,76,60,86,87,90,70,https://wefut.com/player/16/14597/philipp-lahm
Giorgio Chiellini,88,CB,goldif,Italy,78,48,57,60,92,87,https://wefut.com/player/16/14585/giorgio-chiellini
Alexis Sánchez,88,LM,goldif,Chile,89,88,83,90,41,77,https://wefut.com/player/16/14581/alexis-sanchez
Kevin De Bruyne,88,CAM,goldif,Belgium,79,87,89,89,42,80,https://wefut.com/player/16/14486/kevin-de-bruyne
Jérôme Boateng,88,CB,goldif,Germany,80,51,75,70,89,86,https://wefut.com/player/16/14225/jerome-boateng
David Silva,88,RW,goldrare,Spain,73,74,89,89,32,58,https://wefut.com/player/16/17138/david-silva
Mesut Özil,88,CAM,goldrare,Germany,72,75,89,87,24,57,https://wefut.com/player/16/16674/mesut-ozil
Robert Lewandowski,88,ST,goldrare,Poland,80,87,74,85,39,81,https://wefut.com/player/16/16187/robert-lewandowski
Sergio Agüero,88,ST,goldrare,Argentina,89,88,78,89,23,70,https://wefut.com/player/16/16022/sergio-aguero
Neymar,88,LW,goldrare,Brazil,90,80,72,92,30,58,https://wefut.com/player/16/5198/neymar
David Silva,88,CAM,goldrare,Spain,73,74,89,89,32,58,https://wefut.com/player/16/2338/david-silva
Thiago Silva,88,CB,goldrare,Brazil,74,57,73,73,90,79,https://wefut.com/player/16/2048/thiago-silva
Mats Hummels,88,CB,goldif,Spain,75,72,87,90,59,63,https://wefut.com/player/16/5/iniesta
Pepe,87,CB,imotm,Portugal,76,55,65,65,90,90,https://wefut.com/player/16/18434/pepe
Claudio Pizarro,87,ST,imotm,Peru,79,88,70,80,34,76,https://wefut.com/player/16/18141/claudio-pizarro
Esteban Cambiasso,87,CM,imotm,Argentina,84,74,84,82,88,84,https://wefut.com/player/16/18136/esteban-cambiasso
Maicon,87,RB,imotm,Brazil,88,77,80,83,85,86,https://wefut.com/player/16/18132/maicon
Coutinho,87,LM,imotm,Brazil,85,84,88,90,40,65,https://wefut.com/player/16/18083/coutinho
Oliver Bierhoff,87,ST,legend,Germany,76,83,62,73,32,74,https://wefut.com/player/16/10680/oliver-bierhoff
Paulo Futre,87,LW,legend,Portugal,84,80,78,92,28,55,https://wefut.com/player/16/10146/paulo-futre
Andreas Brehme,87,LWB,legend,Germany,89,66,82,75,86,86,https://wefut.com/player/16/2213/andreas-brehme
Pauleta,87,ST,legend,Portugal,82,86,72,78,31,72,https://wefut.com/player/16/601/pauleta
Deco,87,CAM,legend,Portugal,83,78,89,88,39,68,https://wefut.com/player/16/435/deco
Henrik Larsson,87,ST,legend,Sweden,84,85,73,84,44,67,https://wefut.com/player/16/374/henrik-larsson
Hernán Crespo,87,ST,legend,Argentina,87,86,69,80,25,69,https://wefut.com/player/16/88/hernan-crespo
Gennaro Gattuso,87,CDM,legend,Italy,66,55,72,65,85,92,https://wefut.com/player/16/62/gennaro-gattuso
Gianfranco Zola,87,CF,legend,Italy,85,82,84,89,32,62,https://wefut.com/player/16/33/gianfranco-zola
Filippo Inzaghi,87,ST,legend,Italy,85,84,49,78,20,55,https://wefut.com/player/16/32/filippo-inzaghi
Christian Vieri,87,ST,legend,Italy,83,87,63,78,25,83,https://wefut.com/player/16/22/christian-vieri
Jay-Jay Okocha,87,CAM,legend,Nigeria,84,80,81,90,35,58,https://wefut.com/player/16/15/jay-jay-okocha
Ignacio Piatti,87,CAM,goldblue,Argentina,85,88,85,90,54,78,https://wefut.com/player/16/19943/ignacio-piatti
Sebastian Giovinco,87,ST,goldblue,Italy,94,84,85,90,30,65,https://wefut.com/player/16/19930/sebastian-giovinco
Lukas Podolski,87,RM,goldblue,Germany,87,92,84,85,45,80,https://wefut.com/player/16/17922/lukas-podolski
Mario Gomez,87,ST,goldblue,Germany,80,91,70,80,35,85,https://wefut.com/player/16/17916/mario-gomez
Nani,87,LW,goldblue,Portugal,88,85,88,90,29,70,https://wefut.com/player/16/17915/nani
Giacomo Bonaventura,87,LM,goldblue,Italy,86,86,89,88,70,80,https://wefut.com/player/16/17886/giacomo-bonaventura
Gonzalo Rodríguez,87,CB,goldblue,Argentina,74,60,70,73,89,85,https://wefut.com/player/16/17878/gonzalo-rodriguez
Maxwell,87,LB,goldblue,Brazil,80,85,90,88,87,85,https://wefut.com/player/16/17858/maxwell
Artem Dzyuba,87,ST,goldblue,Russia,81,90,78,75,36,91,https://wefut.com/player/16/17811/artem-dzyuba
Oleg Shatov,87,LM,goldblue,Russia,92,85,86,89,60,75,https://wefut.com/player/16/17802/oleg-shatov
Lucas Pérez,87,ST,goldblue,Spain,84,89,86,88,37,80,https://wefut.com/player/16/17775/lucas-perez
Miguel Layún,87,LB,goldblue,Mexico,91,85,90,86,86,86,https://wefut.com/player/16/17709/miguel-layun
Jardel,87,CB,goldblue,Brazil,70,67,71,70,90,89,https://wefut.com/player/16/17707/jardel
Raffael,87,ST,goldblue,Brazil,80,86,89,90,47,75,https://wefut.com/player/16/17672/raffael
Arkadiusz Milik,87,ST,goldblue,Poland,81,91,80,82,45,83,https://wefut.com/player/16/17610/arkadiusz-milik
Luuk de Jong,87,ST,goldblue,Netherlands,70,90,82,83,50,80,https://wefut.com/player/16/17602/luuk-de-jong
Hakim Ziyech,87,CAM,goldblue,Netherlands,80,89,90,87,55,75,https://wefut.com/player/16/17601/hakim-ziyech
Simon Kjær,87,CB,goldblue,Denmark,72,50,72,60,89,86,https://wefut.com/player/16/17436/simon-kjaer
Piqué,87,CB,motm,Spain,66,56,74,63,90,83,https://wefut.com/player/16/17822/pique
Arturo Vidal,87,CM,motm,Chile,78,82,82,83,85,86,https://wefut.com/player/16/17316/arturo-vidal
Pierre-Emerick Aubameyang,87,ST,motm,Gabon,99,89,82,86,40,77,https://wefut.com/player/16/17093/pierre-emerick-aubameyang
Jonas,87,CAM,motm,Brazil,81,91,85,91,40,77,https://wefut.com/player/16/16696/jonas
Ivan Rakitić,87,CM,goldif,Croatia,70,87,90,86,62,70,https://wefut.com/player/16/20881/ivan-rakitic
Miralem Pjanić,87,CM,goldif,Bosnia Herzegovina,75,84,91,89,74,74,https://wefut.com/player/16/17732/miralem-pjanic
Alexandre Lacazette,87,ST,goldif,France,91,89,82,89,38,80,https://wefut.com/player/16/17643/alexandre-lacazette
Edinson Cavani,87,LW,goldif,Uruguay,78,87,77,85,45,85,https://wefut.com/player/16/17641/edinson-cavani
David Alaba,87,CB,goldif,Austria,88,80,84,86,88,78,https://wefut.com/player/16/17293/david-alaba
Hulk,87,RM,goldif,Brazil,88,90,88,88,46,89,https://wefut.com/player/16/17195/hulk
Antoine Griezmann,87,ST,goldif,France,89,90,85,90,32,74,https://wefut.com/player/16/16864/antoine-griezmann
Carlos Tévez,87,ST,goldif,Argentina,88,89,81,89,47,86,https://wefut.com/player/16/16713/carlos-tevez
Diego Godín,87,CB,goldif,Uruguay,71,56,66,64,90,84,https://wefut.com/player/16/16069/diego-godin
Wayne Rooney,87,ST,goldif,England,76,88,84,83,50,89,https://wefut.com/player/16/15325/wayne-rooney
Diego Costa,87,ST,goldif,Spain,83,86,65,80,42,90,https://wefut.com/player/16/14744/diego-costa
Mats Hummels,87,CB,goldif,Germany,65,60,76,72,90,80,https://wefut.com/player/16/14599/mats-hummels
Karim Benzema,87,ST,goldif,France,84,86,77,83,23,76,https://wefut.com/player/16/14560/karim-benzema
Thomas Müller,87,CAM,goldif,Germany,78,86,83,81,47,75,https://wefut.com/player/16/14463/thomas-muller
Marco Reus,87,LW,goldif,Germany,91,86,87,88,40,66,https://wefut.com/player/16/14387/marco-reus
Kevin De Bruyne,87,CM,goldif,Belgium,78,86,88,87,41,77,https://wefut.com/player/16/14243/kevin-de-bruyne
Alexis Sánchez,87,LM,goldif,Chile,88,86,80,89,40,75,https://wefut.com/player/16/14207/alexis-sanchez
James Rodríguez,87,LM,goldrare,Colombia,78,86,84,85,40,72,https://wefut.com/player/16/17137/james-rodriguez
Gareth Bale,87,ST,goldrare,Wales,94,83,83,84,63,80,https://wefut.com/player/16/17136/gareth-bale
James Rodríguez,87,CAM,goldrare,Colombia,78,86,84,85,40,72,https://wefut.com/player/16/6324/james-rodriguez
Robert Lewandowski,87,ST,goldrare,Poland,80,85,74,84,38,80,https://wefut.com/player/16/4625/robert-lewandowski
Jérôme Boateng,87,CB,goldrare,Germany,79,50,69,68,87,84,https://wefut.com/player/16/3915/jerome-boateng
Toni Kroos,87,CM,goldrare,Germany,56,81,88,82,66,69,https://wefut.com/player/16/3676/toni-kroos
Luka Modrić,87,CM,goldrare,Croatia,76,74,84,89,71,68,https://wefut.com/player/16/3088/luka-modric
Mesut Özil,87,CAM,goldrare,Germany,72,74,85,86,24,57,https://wefut.com/player/16/3035/mesut-ozil
Gareth Bale,87,RM,goldrare,Wales,94,83,83,84,63,80,https://wefut.com/player/16/2860/gareth-bale
Cesc Fàbregas,87,CM,goldrare,Spain,68,78,90,81,64,65,https://wefut.com/player/16/1907/cesc-fabregas
Franck Ribéry,87,LM,goldrare,France,87,77,84,91,25,61,https://wefut.com/player/16/1602/franck-ribery
Sergio Ramos,87,CB,goldrare,Spain,79,60,71,66,87,81,https://wefut.com/player/16/1530/sergio-ramos
Sergio Agüero,87,ST,goldrare,Argentina,89,87,77,89,23,68,https://wefut.com/player/16/1460/sergio-aguero
Giorgio Chiellini,87,CB,goldrare,Italy,77,47,56,58,90,84,https://wefut.com/player/16/894/giorgio-chiellini
Philipp Lahm,87,CDM,goldrare,Germany,75,56,84,85,87,66,https://wefut.com/player/16/639/philipp-lahm
Ivan Perišić,86,LM,imotm,Croatia,88,88,90,88,50,84,https://wefut.com/player/16/18448/ivan-perisic
Paul Pogba,87,CM,goldif,France,78,82,84,88,80,84,https://wefut.com/player/16/18446/aaron-ramsey
Dimitri Payet,86,LW,imotm,France,81,86,89,90,50,75,https://wefut.com/player/16/18441/dimitri-payet
Pepe,86,CB,imotm,Portugal,75,54,62,62,89,88,https://wefut.com/player/16/18256/pepe
Mario Balotelli,86,ST,imotm,Italy,84,87,72,86,33,82,https://wefut.com/player/16/18253/mario-balotelli
Nicolás Otamendi,86,CB,imotm,Argentina,77,60,62,60,90,87,https://wefut.com/player/16/18187/nicolas-otamendi
Ivan Rakitić,86,CAM,imotm,Croatia,69,85,89,83,60,68,https://wefut.com/player/16/18152/ivan-rakitic
Lucho González,86,CM,imotm,Argentina,76,79,87,83,69,78,https://wefut.com/player/16/18144/lucho-gonzalez
Maximiliano Rodríguez,86,LM,imotm,Argentina,84,86,84,85,52,78,https://wefut.com/player/16/18137/maximiliano-rodriguez
Ezequiel Garay,86,CB,imotm,Argentina,58,59,69,66,89,80,https://wefut.com/player/16/18133/ezequiel-garay
Marek Hamšik,86,CAM,imotm,Slovakia,77,85,87,88,65,77,https://wefut.com/player/16/18125/marek-hamsik
Teddy Sheringham,86,ST,legend,England,78,86,70,73,40,72,https://wefut.com/player/16/14118/teddy-sheringham
Carlos Valderrama,86,CAM,legend,Colombia,68,72,85,86,18,48,https://wefut.com/player/16/11877/carlos-valderrama
Stefan Effenberg,86,CAM,legend,Germany,74,82,82,80,74,85,https://wefut.com/player/16/10637/stefan-effenberg
Frank De Boer,86,CB,legend,Netherlands,66,61,79,65,88,78,https://wefut.com/player/16/3235/frank-de-boer
Alexi Lalas,86,CB,legend,United States,78,55,72,62,84,86,https://wefut.com/player/16/276/alexi-lalas
Landon Donovan,86,CF,legend,United States,87,84,81,83,42,67,https://wefut.com/player/16/93/landon-donovan
Freddie Ljungberg,86,RM,legend,Sweden,85,81,80,83,38,75,https://wefut.com/player/16/86/freddie-ljungberg
Sol Campbell,86,CB,legend,England,78,35,55,48,85,86,https://wefut.com/player/16/14/sol-campbell
Gary Neville,86,RB,legend,England,80,36,74,57,84,81,https://wefut.com/player/16/12/gary-neville
Robbie Fowler,86,ST,legend,England,83,82,73,83,48,76,https://wefut.com/player/16/9/robbie-fowler
Didier Drogba,86,ST,goldblue,Ivory Coast,70,89,81,80,40,83,https://wefut.com/player/16/19929/didier-drogba
Maxime Gonalons,86,CDM,goldblue,France,72,68,80,75,87,86,https://wefut.com/player/16/17929/maxime-gonalons
Mehmet Topal,86,CDM,goldblue,Turkey,75,76,81,77,87,89,https://wefut.com/player/16/17926/mehmet-topal
Atiba Hutchinson,86,CDM,goldblue,Canada,80,74,85,81,84,84,https://wefut.com/player/16/17923/atiba-hutchinson
Oğuzhan Özyakup,86,CDM,goldblue,Turkey,83,85,89,89,70,80,https://wefut.com/player/16/17913/oguzhan-ozyakup
Aaron Ramsey,86,CAM,imotm,Wales,73,86,89,88,80,80,https://wefut.com/player/16/17884/cristian-ansaldi
Wissam Ben Yedder,86,ST,goldblue,France,88,91,87,90,41,75,https://wefut.com/player/16/17866/wissam-ben-yedder
Sofiane Boufal,86,LW,goldblue,Morocco,91,87,82,91,45,55,https://wefut.com/player/16/17853/sofiane-boufal
Igor Smolnikov,86,RB,goldblue,Russia,91,68,84,81,82,78,https://wefut.com/player/16/17799/igor-smolnikov
Igor Smolnikov,86,RB,goldblue,Russia,91,68,84,81,82,78,https://wefut.com/player/16/17797/igor-smolnikov
Juanfran,86,RB,goldblue,Spain,88,64,81,81,85,83,https://wefut.com/player/16/17766/juanfran
Danilo Pereira,86,CDM,goldblue,Portugal,74,76,81,83,88,92,https://wefut.com/player/16/17712/danilo-pereira
Adrien Silva,86,CM,goldblue,Portugal,67,83,89,86,75,76,https://wefut.com/player/16/17711/adrien-silva
Dirk Kuyt,86,RW,goldblue,Netherlands,75,88,82,83,75,86,https://wefut.com/player/16/17613/dirk-kuyt
Davy Klaassen,86,CAM,goldblue,Netherlands,80,86,84,83,71,85,https://wefut.com/player/16/17599/davy-klaassen
Héctor Bellerín,86,RB,goldblue,Spain,98,60,82,85,84,78,https://wefut.com/player/16/17563/hector-bellerin
José María Giménez,86,CB,goldblue,Uruguay,75,50,60,60,88,87,https://wefut.com/player/16/17437/jose-maria-gimenez
Moussa Dembélé,86,CDM,goldblue,Belgium,82,80,84,90,77,87,https://wefut.com/player/16/17433/moussa-dembele
Yevgen Konoplyanka,86,LW,pink,Ukraine,95,85,87,89,40,78,https://wefut.com/player/16/19964/yevgen-konoplyanka
Hatem Ben Arfa,86,CAM,pink,France,85,91,89,94,45,85,https://wefut.com/player/16/19919/hatem-ben-arfa
Mario Mandžukić,86,ST,pink,Croatia,80,89,70,85,44,90,https://wefut.com/player/16/19893/mario-mandzukic
Aduriz,86,ST,motm,Spain,75,91,72,83,52,88,https://wefut.com/player/16/17094/aduriz
Edinson Cavani,86,ST,motm,Uruguay,77,85,75,83,43,82,https://wefut.com/player/16/16877/edinson-cavani
Yaya Touré,86,CM,motm,Ivory Coast,77,85,83,80,74,87,https://wefut.com/player/16/16728/yaya-toure
Romelu Lukaku,86,ST,goldif,Belgium,87,91,76,84,40,90,https://wefut.com/player/16/21347/romelu-lukaku
Javi Martinez,86,CB,goldif,Spain,54,67,77,70,88,85,https://wefut.com/player/16/21341/javi-martinez
Marco Verratti,86,CM,goldif,Italy,70,62,88,89,82,76,https://wefut.com/player/16/21324/marco-verratti
Riyad Mahrez,86,RM,goldif,Algeria,90,91,91,92,44,78,https://wefut.com/player/16/21322/riyad-mahrez
Clint Dempsey,86,CAM,goldif,United States,78,91,87,91,49,85,https://wefut.com/player/16/20531/clint-dempsey
Alexandre Lacazette,86,ST,goldif,France,90,88,80,88,36,77,https://wefut.com/player/16/17198/alexandre-lacazette
Blaise Matuidi,86,CM,goldif,France,77,75,85,82,86,85,https://wefut.com/player/16/17167/blaise-matuidi
Piqué,86,CB,goldif,Spain,65,55,70,61,88,80,https://wefut.com/player/16/16855/pique
Miranda,86,CB,goldif,Brazil,77,55,58,64,90,83,https://wefut.com/player/16/16848/miranda
Antoine Griezmann,86,ST,goldif,France,88,89,83,89,31,72,https://wefut.com/player/16/16847/antoine-griezmann
Laurent Koscielny,86,CB,goldif,France,80,50,65,71,89,83,https://wefut.com/player/16/16698/laurent-koscielny
Jonas,86,ST,goldif,Brazil,80,90,84,90,38,75,https://wefut.com/player/16/16695/jonas
Coutinho,86,LM,goldif,Brazil,84,80,86,89,37,62,https://wefut.com/player/16/16553/coutinho
Pierre-Emerick Aubameyang,86,ST,goldif,Gabon,98,88,80,84,39,75,https://wefut.com/player/16/16050/pierre-emerick-aubameyang
Miralem Pjanić,86,CM,goldif,Bosnia Herzegovina,74,82,89,87,72,72,https://wefut.com/player/16/14593/miralem-pjanic
Hulk,86,RM,goldif,Brazil,87,89,87,86,45,88,https://wefut.com/player/16/14580/hulk
David Alaba,86,CB,goldif,Austria,87,75,83,85,87,75,https://wefut.com/player/16/14576/david-alaba
Naldo,86,CB,goldif,Brazil,74,70,66,65,90,80,https://wefut.com/player/16/14575/naldo
Santi Cazorla,86,CM,goldif,Spain,74,82,87,89,57,66,https://wefut.com/player/16/14248/santi-cazorla
Paul Pogba,86,CM,goldrare,France,77,80,82,86,74,88,https://wefut.com/player/16/20711/paul-pogba
Gonzalo Higuaín,86,ST,goldrare,Argentina,81,86,68,82,24,73,https://wefut.com/player/16/20329/gonzalo-higuain
Mats Hummels,86,CB,goldrare,Germany,64,58,74,70,88,77,https://wefut.com/player/16/18411/mats-hummels
Alexis Sánchez,86,ST,goldrare,Chile,87,83,78,88,39,73,https://wefut.com/player/16/17135/alexis-sanchez
Thomas Müller,86,RM,goldrare,Germany,77,84,80,79,46,72,https://wefut.com/player/16/17134/thomas-muller
Ángel Di María,86,LW,goldrare,Argentina,88,80,85,87,50,71,https://wefut.com/player/16/17133/angel-di-maria
Ángel Di María,86,RW,goldrare,Argentina,88,80,85,87,50,71,https://wefut.com/player/16/16186/angel-di-maria
Gonzalo Higuaín,86,ST,goldrare,Argentina,81,86,68,82,24,73,https://wefut.com/player/16/16184/gonzalo-higuain
Diego Godín,86,CB,goldrare,Uruguay,70,49,64,62,88,80,https://wefut.com/player/16/16021/diego-godin
Paul Pogba,86,CM,goldrare,France,77,80,82,86,74,88,https://wefut.com/player/16/6017/paul-pogba
Kevin De Bruyne,86,CAM,goldrare,Belgium,77,83,86,84,40,75,https://wefut.com/player/16/5584/kevin-de-bruyne
Sergio Busquets,86,CDM,goldrare,Spain,53,59,77,74,83,80,https://wefut.com/player/16/4862/sergio-busquets
Marco Reus,86,LM,goldrare,Germany,90,84,85,86,39,64,https://wefut.com/player/16/4589/marco-reus
Alexis Sánchez,86,LW,goldrare,Chile,87,83,78,88,39,73,https://wefut.com/player/16/4117/alexis-sanchez
Arturo Vidal,86,CM,goldrare,Chile,77,79,80,81,83,83,https://wefut.com/player/16/3634/arturo-vidal
Diego Costa,86,ST,goldrare,Spain,82,83,63,79,40,88,https://wefut.com/player/16/3463/diego-costa
Mats Hummels,86,CB,goldrare,Germany,64,58,74,70,88,77,https://wefut.com/player/16/3381/mats-hummels
Karim Benzema,86,ST,goldrare,France,83,84,75,81,22,74,https://wefut.com/player/16/2128/karim-benzema
Carlos Tévez,86,ST,goldrare,Argentina,87,88,76,88,45,84,https://wefut.com/player/16/1069/carlos-tevez
Bastian Schweinsteiger,86,CM,goldrare,Germany,52,79,84,79,76,78,https://wefut.com/player/16/640/bastian-schweinsteiger
Wayne Rooney,86,ST,goldrare,England,75,86,81,81,47,87,https://wefut.com/player/16/453/wayne-rooney
Leonardo Bonucci,85,CB,imotm,Italy,72,61,70,73,89,85,https://wefut.com/player/16/18443/leonardo-bonucci
Aaron Ramsey,85,CM,imotm,Wales,72,84,86,86,77,82,https://wefut.com/player/16/18255/aaron-ramsey
Yuriy Zhirkov,85,LB,imotm,Russia,86,72,83,81,79,82,https://wefut.com/player/16/18247/yuriy-zhirkov
Fábio Coentrão,85,LB,imotm,Portugal,85,70,80,83,82,77,https://wefut.com/player/16/18239/fabio-coentrao
Dimitri Payet,85,LW,imotm,France,80,84,88,88,48,74,https://wefut.com/player/16/18211/dimitri-payet
Pepe,85,CB,imotm,Portugal,74,52,60,60,88,86,https://wefut.com/player/16/18209/pepe
Clint Dempsey,85,ST,imotm,United States,77,90,85,90,48,83,https://wefut.com/player/16/18199/clint-dempsey
Ivan Perišić,85,RM,imotm,Croatia,87,86,87,86,47,82,https://wefut.com/player/16/18166/ivan-perisic
Romelu Lukaku,85,ST,imotm,Belgium,86,90,75,82,38,88,https://wefut.com/player/16/18156/romelu-lukaku
Roque Santa Cruz,85,ST,imotm,Paraguay,77,82,67,78,39,76,https://wefut.com/player/16/18147/roque-santa-cruz
Luisão,85,CB,imotm,Brazil,54,58,61,59,86,86,https://wefut.com/player/16/18134/luisao
Giovani dos Santos,85,ST,goldblue,Mexico,90,87,75,90,35,60,https://wefut.com/player/16/19928/giovani-dos-santos
Kalidou Koulibaly,85,CB,goldblue,France,80,32,47,62,89,94,https://wefut.com/player/16/17869/kalidou-koulibaly
Cheikh N'Doye,85,CM,goldblue,Senegal,65,83,81,82,84,95,https://wefut.com/player/16/17864/cheikh-n-doye
Thomas Müller,86,CF,goldrare,Germany,77,84,83,82,85,84,https://wefut.com/player/16/17863/fabinho
Samuel Umtiti,85,CB,goldblue,France,80,67,75,80,88,87,https://wefut.com/player/16/17855/samuel-umtiti
Pontus Wernbloom,85,CDM,goldblue,Sweden,65,73,72,73,85,89,https://wefut.com/player/16/17808/pontus-wernbloom
